Year,Month,Day,MJD,UT1R-TAI
1962,4,12,37766.0,-9.874544020445313
1962,4,13,37767.0,-9.874888902488241
1962,4,14,37768.0,-9.875252614075364
1962,4,15,37769.0,-9.875625831147937
1962,4,16,37770.0,-9.876011920042911
1962,4,17,37771.0,-9.876399624803147
1962,4,18,37772.0,-9.876796524173344
1962,4,19,37773.0,-9.87718285990188
1962,4,20,37774.0,-9.877558444406905
1962,4,21,37775.0,-9.877915452991346
1962,4,22,37776.0,-9.878278582216991
1962,4,23,37777.0,-9.878629212090386
1962,4,24,37778.0,-9.879002723397265
1962,4,25,37779.0,-9.879377330437867
1962,4,26,37780.0,-9.879755635396899
1962,4,27,37781.0,-9.880155095685797
1962,4,28,37782.0,-9.880551558156235
1962,4,29,37783.0,-9.880963677002855
1962,4,30,37784.0,-9.881377548929136
1962,5,1,37785.0,-9.88180887803539
1962,5,2,37786.0,-9.88223826512885
1962,5,3,37787.0,-9.88266548799689
1962,5,4,37788.0,-9.883101647731191
1962,5,5,37789.0,-9.883520581046582
1962,5,6,37790.0,-9.88393733203665
1962,5,7,37791.0,-9.884354075333805
1962,5,8,37792.0,-9.88478440443749
1962,5,9,37793.0,-9.88523090554568
1962,5,10,37794.0,-9.88569135711949
1962,5,11,37795.0,-9.886164682748381
1962,5,12,37796.0,-9.886647583124267
1962,5,13,37797.0,-9.887137781020492
1962,5,14,37798.0,-9.8876403217012
1962,5,15,37799.0,-9.888143126619834
1962,5,16,37800.0,-9.88866495868364
1962,5,17,37801.0,-9.88918698125252
1962,5,18,37802.0,-9.88970926100574
1962,5,19,37803.0,-9.8902268241953
1962,5,20,37804.0,-9.890740869919279
1962,5,21,37805.0,-9.89127437670908
1962,5,22,37806.0,-9.891800300638113
1962,5,23,37807.0,-9.892318691429406
1962,5,24,37808.0,-9.892807850648223
1962,5,25,37809.0,-9.893275885322474
1962,5,26,37810.0,-9.893687642738543
1962,5,27,37811.0,-9.894051060878274
1962,5,28,37812.0,-9.89437089517932
1962,5,29,37813.0,-9.894627985862973
1962,5,30,37814.0,-9.894819411918986
1962,5,31,37815.0,-9.894917204079807
1962,6,1,37816.0,-9.894955174590677
1962,6,2,37817.0,-9.894945843126509
1962,6,3,37818.0,-9.894893250103078
1962,6,4,37819.0,-9.894800644924377
1962,6,5,37820.0,-9.89466038746015
1962,6,6,37821.0,-9.894491391318633
1962,6,7,37822.0,-9.894294386917085
1962,6,8,37823.0,-9.894084526878506
1962,6,9,37824.0,-9.89385869578339
1962,6,10,37825.0,-9.893633073142716
1962,6,11,37826.0,-9.893395676561997
1962,6,12,37827.0,-9.893133759151674
1962,6,13,37828.0,-9.892857876103555
1962,6,14,37829.0,-9.892557033444138
1962,6,15,37830.0,-9.892255753298832
1962,6,16,37831.0,-9.891936847231301
1962,6,17,37832.0,-9.891603102321223
1962,6,18,37833.0,-9.891267012001553
1962,6,19,37834.0,-9.890918863948933
1962,6,20,37835.0,-9.890557124087959
1962,6,21,37836.0,-9.89018021216543
1962,6,22,37837.0,-9.88978509926555
1962,6,23,37838.0,-9.889377282730448
1962,6,24,37839.0,-9.888954236285525
1962,6,25,37840.0,-9.888501493458827
1962,6,26,37841.0,-9.888039513269076
1962,6,27,37842.0,-9.887568378360463
1962,6,28,37843.0,-9.887080102150355
1962,6,29,37844.0,-9.88658915066289
1962,6,30,37845.0,-9.886098149588593
1962,7,1,37846.0,-9.885620947068917
1962,7,2,37847.0,-9.885161001493328
1962,7,3,37848.0,-9.884707932034164
1962,7,4,37849.0,-9.884271170560094
1962,7,5,37850.0,-9.883858558810362
1962,7,6,37851.0,-9.883455622790592
1962,7,7,37852.0,-9.883050734981925
1962,7,8,37853.0,-9.882657946673982
1962,7,9,37854.0,-9.88226658274349
1962,7,10,37855.0,-9.881875252205791
1962,7,11,37856.0,-9.881485072956313
1962,7,12,37857.0,-9.881107583077869
1962,7,13,37858.0,-9.880726434162066
1962,7,14,37859.0,-9.880364871640358
1962,7,15,37860.0,-9.880015297345873
1962,7,16,37861.0,-9.879678957824003
1962,7,17,37862.0,-9.879365984559204
1962,7,18,37863.0,-9.87906392430774
1962,7,19,37864.0,-9.878768990448801
1962,7,20,37865.0,-9.878499364006913
1962,7,21,37866.0,-9.878230151177416
1962,7,22,37867.0,-9.877958090837913
1962,7,23,37868.0,-9.877682080642884
1962,7,24,37869.0,-9.87739229771505
1962,7,25,37870.0,-9.877110422297257
1962,7,26,37871.0,-9.876820008933949
1962,7,27,37872.0,-9.876524607224534
1962,7,28,37873.0,-9.876237832151132
1962,7,29,37874.0,-9.875943850479878
1962,7,30,37875.0,-9.875662853677614
1962,7,31,37876.0,-9.87537467463567
1962,8,1,37877.0,-9.875088332772167
1962,8,2,37878.0,-9.87480141905636
1962,8,3,37879.0,-9.87448777544062
1962,8,4,37880.0,-9.87415654704658
1962,8,5,37881.0,-9.873803147431898
1962,8,6,37882.0,-9.873426786781874
1962,8,7,37883.0,-9.873019365988684
1962,8,8,37884.0,-9.87260085170797
1962,8,9,37885.0,-9.872134853504509
1962,8,10,37886.0,-9.871655602198105
1962,8,11,37887.0,-9.871165296680466
1962,8,12,37888.0,-9.870666042699773
1962,8,13,37889.0,-9.870168535744597
1962,8,14,37890.0,-9.869671069198192
1962,8,15,37891.0,-9.869162177142313
1962,8,16,37892.0,-9.868647316238818
1962,8,17,37893.0,-9.868122702860996
1962,8,18,37894.0,-9.867585116783918
1962,8,19,37895.0,-9.867022230078309
1962,8,20,37896.0,-9.866435154253706
1962,8,21,37897.0,-9.865844984366484
1962,8,22,37898.0,-9.865263474730392
1962,8,23,37899.0,-9.864676388665199
1962,8,24,37900.0,-9.864126314998618
1962,8,25,37901.0,-9.86358760223567
1962,8,26,37902.0,-9.86307208227744
1962,8,27,37903.0,-9.862600809357719
1962,8,28,37904.0,-9.862142147773065
1962,8,29,37905.0,-9.861724630239983
1962,8,30,37906.0,-9.86133302661391
1962,8,31,37907.0,-9.860975169754807
1962,9,1,37908.0,-9.860637105882148
1962,9,2,37909.0,-9.860328460929335
1962,9,3,37910.0,-9.860059312560532
1962,9,4,37911.0,-9.859829672593827
1962,9,5,37912.0,-9.85962428412184
1962,9,6,37913.0,-9.859465977753347
1962,9,7,37914.0,-9.859338800662599
1962,9,8,37915.0,-9.859273297839868
1962,9,9,37916.0,-9.859233554890787
1962,9,10,37917.0,-9.85922711193202
1962,9,11,37918.0,-9.85924175631437
1962,9,12,37919.0,-9.85926556322007
1962,9,13,37920.0,-9.859293345421477
1962,9,14,37921.0,-9.85930303667867
1962,9,15,37922.0,-9.859312631419755
1962,9,16,37923.0,-9.859299079893894
1962,9,17,37924.0,-9.85927509235778
1962,9,18,37925.0,-9.859203759391669
1962,9,19,37926.0,-9.859127454638354
1962,9,20,37927.0,-9.859031251326186
1962,9,21,37928.0,-9.858929852241726
1962,9,22,37929.0,-9.858825280642822
1962,9,23,37930.0,-9.858698754506538
1962,9,24,37931.0,-9.858570422839497
1962,9,25,37932.0,-9.858438120520667
1962,9,26,37933.0,-9.858298218629418
1962,9,27,37934.0,-9.858147672241143
1962,9,28,37935.0,-9.857982930024177
1962,9,29,37936.0,-9.857821342123327
1962,9,30,37937.0,-9.857644081110239
1962,10,1,37938.0,-9.857461748785138
1962,10,2,37939.0,-9.85729696267194
1962,10,3,37940.0,-9.857123496192736
1962,10,4,37941.0,-9.856984802886483
1962,10,5,37942.0,-9.856853551069833
1962,10,6,37943.0,-9.85676100291155
1962,10,7,37944.0,-9.856699155417427
1962,10,8,37945.0,-9.856675150612157
1962,10,9,37946.0,-9.85668520333027
1962,10,10,37947.0,-9.856727396925107
1962,10,11,37948.0,-9.856807442026934
1962,10,12,37949.0,-9.856912321867487
1962,10,13,37950.0,-9.857049961002303
1962,10,14,37951.0,-9.85723226070823
1962,10,15,37952.0,-9.857440290461243
1962,10,16,37953.0,-9.857687849754537
1962,10,17,37954.0,-9.857980120561825
1962,10,18,37955.0,-9.858319398790364
1962,10,19,37956.0,-9.858711295008867
1962,10,20,37957.0,-9.859145661805334
1962,10,21,37958.0,-9.85962310390083
1962,10,22,37959.0,-9.860133046006931
1962,10,23,37960.0,-9.860670634925533
1962,10,24,37961.0,-9.8612438559227
1962,10,25,37962.0,-9.861819619252744
1962,10,26,37963.0,-9.862403959775493
1962,10,27,37964.0,-9.862985991233959
1962,10,28,37965.0,-9.863547281288902
1962,10,29,37966.0,-9.86410940157827
1962,10,30,37967.0,-9.864655660387573
1962,10,31,37968.0,-9.865200033460404
1962,11,1,37969.0,-9.865724111875569
1962,11,2,37970.0,-9.86622222261042
1962,11,3,37971.0,-9.866704082662045
1962,11,4,37972.0,-9.867188577901834
1962,11,5,37973.0,-9.86765305537626
1962,11,6,37974.0,-9.868102903205362
1962,11,7,37975.0,-9.868545554138295
1962,11,8,37976.0,-9.86896647599969
1962,11,9,37977.0,-9.86937371665235
1962,11,10,37978.0,-9.869777073880805
1962,11,11,37979.0,-9.870168825823548
1962,11,12,37980.0,-9.870581194476692
1962,11,13,37981.0,-9.87098735715202
1962,11,14,37982.0,-9.871412994398838
1962,11,15,37983.0,-9.871839754132118
1962,11,16,37984.0,-9.872292091066731
1962,11,17,37985.0,-9.872749155522238
1962,11,18,37986.0,-9.873219813147458
1962,11,19,37987.0,-9.873701825272953
1962,11,20,37988.0,-9.874181101494695
1962,11,21,37989.0,-9.874673248286435
1962,11,22,37990.0,-9.875155425093029
1962,11,23,37991.0,-9.875636414759338
1962,11,24,37992.0,-9.876115665599656
1962,11,25,37993.0,-9.876605475293397
1962,11,26,37994.0,-9.877107255239688
1962,11,27,37995.0,-9.877645022303662
1962,11,28,37996.0,-9.878212332686294
1962,11,29,37997.0,-9.878791715238814
1962,11,30,37998.0,-9.879403805367751
1962,12,1,37999.0,-9.880048114844497
1962,12,2,38000.0,-9.880700573957416
1962,12,3,38001.0,-9.881379707506143
1962,12,4,38002.0,-9.882070286849627
1962,12,5,38003.0,-9.882767865668542
1962,12,6,38004.0,-9.88346974328709
1962,12,7,38005.0,-9.884175899646182
1962,12,8,38006.0,-9.884885893022823
1962,12,9,38007.0,-9.88558240632199
1962,12,10,38008.0,-9.886288671731549
1962,12,11,38009.0,-9.886989265658384
1962,12,12,38010.0,-9.887686533429598
1962,12,13,38011.0,-9.888384742651567
1962,12,14,38012.0,-9.8890849130137
1962,12,15,38013.0,-9.889774520886817
1962,12,16,38014.0,-9.890442326925372
1962,12,17,38015.0,-9.891074069134598
1962,12,18,38016.0,-9.89167654145544
1962,12,19,38017.0,-9.892244693715606
1962,12,20,38018.0,-9.892777868320255
1962,12,21,38019.0,-9.893274013063067
1962,12,22,38020.0,-9.893734283785474
1962,12,23,38021.0,-9.894151884972116
1962,12,24,38022.0,-9.894538404484441
1962,12,25,38023.0,-9.894908074284531
1962,12,26,38024.0,-9.895233706092917
1962,12,27,38025.0,-9.895547165031212
1962,12,28,38026.0,-9.895826215253084
1962,12,29,38027.0,-9.896081271814337
1962,12,30,38028.0,-9.896308282174296
1962,12,31,38029.0,-9.896501409432252
1963,1,1,38030.0,-9.896657895709241
1963,1,2,38031.0,-9.896783836524602
1963,1,3,38032.0,-9.896876758664705
1963,1,4,38033.0,-9.89694869278462
1963,1,5,38034.0,-9.89697918739715
1963,1,6,38035.0,-9.897012342011742
1963,1,7,38036.0,-9.897023205458295
1963,1,8,38037.0,-9.89702375354469
1963,1,9,38038.0,-9.89701828478617
1963,1,10,38039.0,-9.897008487480857
1963,1,11,38040.0,-9.897003070054746
1963,1,12,38041.0,-9.897001250491396
1963,1,13,38042.0,-9.89696879083067
1963,1,14,38043.0,-9.896932204655046
1963,1,15,38044.0,-9.896857374530034
1963,1,16,38045.0,-9.896762980228948
1963,1,17,38046.0,-9.896624954407622
1963,1,18,38047.0,-9.896466648457388
1963,1,19,38048.0,-9.896277494343405
1963,1,20,38049.0,-9.896062342440551
1963,1,21,38050.0,-9.895824806230488
1963,1,22,38051.0,-9.895567027830852
1963,1,23,38052.0,-9.8952923068338
1963,1,24,38053.0,-9.89502916870856
1963,1,25,38054.0,-9.894748677996175
1963,1,26,38055.0,-9.894466206323855
1963,1,27,38056.0,-9.894187324669009
1963,1,28,38057.0,-9.893899743337224
1963,1,29,38058.0,-9.893608599702237
1963,1,30,38059.0,-9.893311526348667
1963,1,31,38060.0,-9.893038767918833
1963,2,1,38061.0,-9.892770589795058
1963,2,2,38062.0,-9.892510990855843
1963,2,3,38063.0,-9.892263943569057
1963,2,4,38064.0,-9.89205227452341
1963,2,5,38065.0,-9.891882321355554
1963,2,6,38066.0,-9.891733521374851
1963,2,7,38067.0,-9.891628629576132
1963,2,8,38068.0,-9.891545547961407
1963,2,9,38069.0,-9.89148176647138
1963,2,10,38070.0,-9.891433989012818
1963,2,11,38071.0,-9.891407282969856
1963,2,12,38072.0,-9.891379037079663
1963,2,13,38073.0,-9.891358906412998
1963,2,14,38074.0,-9.891325418999214
1963,2,15,38075.0,-9.891281155893296
1963,2,16,38076.0,-9.891238850984623
1963,2,17,38077.0,-9.891201992703163
1963,2,18,38078.0,-9.891165235161925
1963,2,19,38079.0,-9.891131544644447
1963,2,20,38080.0,-9.89109085898685
1963,2,21,38081.0,-9.891052865564443
1963,2,22,38082.0,-9.891015867314856
1963,2,23,38083.0,-9.890995800114883
1963,2,24,38084.0,-9.890978985189712
1963,2,25,38085.0,-9.890981147551328
1963,2,26,38086.0,-9.890980600643884
1963,2,27,38087.0,-9.890984502838641
1963,2,28,38088.0,-9.890996144174352
1963,3,1,38089.0,-9.891026563070872
1963,3,2,38090.0,-9.891080417687142
1963,3,3,38091.0,-9.89115273078322
1963,3,4,38092.0,-9.891246411865488
1963,3,5,38093.0,-9.891375651052101
1963,3,6,38094.0,-9.89152188238689
1963,3,7,38095.0,-9.891693273604519
1963,3,8,38096.0,-9.891879297787812
1963,3,9,38097.0,-9.892084733292542
1963,3,10,38098.0,-9.892297892811587
1963,3,11,38099.0,-9.892524732493426
1963,3,12,38100.0,-9.892743195769999
1963,3,13,38101.0,-9.892972725996371
1963,3,14,38102.0,-9.893195168838103
1963,3,15,38103.0,-9.893423338491496
1963,3,16,38104.0,-9.893661000614427
1963,3,17,38105.0,-9.893891937996566
1963,3,18,38106.0,-9.894149328147986
1963,3,19,38107.0,-9.894415322059553
1963,3,20,38108.0,-9.894710628545454
1963,3,21,38109.0,-9.895012714548583
1963,3,22,38110.0,-9.895338365630192
1963,3,23,38111.0,-9.895673920725102
1963,3,24,38112.0,-9.896024644594497
1963,3,25,38113.0,-9.896388652828875
1963,3,26,38114.0,-9.896754188580298
1963,3,27,38115.0,-9.897151288875579
1963,3,28,38116.0,-9.89756221179346
1963,3,29,38117.0,-9.897999886767973
1963,3,30,38118.0,-9.898450721158293
1963,3,31,38119.0,-9.898926824044391
1963,4,1,38120.0,-9.899433527057253
1963,4,2,38121.0,-9.899972170119366
1963,4,3,38122.0,-9.900543221805004
1963,4,4,38123.0,-9.90112444835988
1963,4,5,38124.0,-9.90171238546619
1963,4,6,38125.0,-9.902314032833802
1963,4,7,38126.0,-9.90290676580421
1963,4,8,38127.0,-9.903496053078115
1963,4,9,38128.0,-9.904072020616404
1963,4,10,38129.0,-9.904635725269461
1963,4,11,38130.0,-9.905159592094037
1963,4,12,38131.0,-9.905665970948878
1963,4,13,38132.0,-9.906170039284103
1963,4,14,38133.0,-9.906685410435667
1963,4,15,38134.0,-9.907194327775366
1963,4,16,38135.0,-9.907717376109753
1963,4,17,38136.0,-9.908242720469906
1963,4,18,38137.0,-9.908777430875562
1963,4,19,38138.0,-9.909318611941304
1963,4,20,38139.0,-9.90985230221031
1963,4,21,38140.0,-9.910402580464032
1963,4,22,38141.0,-9.91094881309961
1963,4,23,38142.0,-9.911490913997751
1963,4,24,38143.0,-9.912039072926468
1963,4,25,38144.0,-9.91257770478699
1963,4,26,38145.0,-9.913130679917277
1963,4,27,38146.0,-9.913691333004476
1963,4,28,38147.0,-9.914274942684825
1963,4,29,38148.0,-9.91487414719519
1963,4,30,38149.0,-9.915497567152942
1963,5,1,38150.0,-9.916155582396868
1963,5,2,38151.0,-9.91683507610297
1963,5,3,38152.0,-9.917521795768426
1963,5,4,38153.0,-9.91821233264201
1963,5,5,38154.0,-9.918902790516288
1963,5,6,38155.0,-9.91959250905339
1963,5,7,38156.0,-9.920271668100591
1963,5,8,38157.0,-9.920940394425164
1963,5,9,38158.0,-9.921604317443231
1963,5,10,38159.0,-9.92225481769851
1963,5,11,38160.0,-9.922896867449037
1963,5,12,38161.0,-9.923533450391108
1963,5,13,38162.0,-9.924164783781434
1963,5,14,38163.0,-9.924791190571863
1963,5,15,38164.0,-9.92538898948289
1963,5,16,38165.0,-9.925973760591367
1963,5,17,38166.0,-9.926523270448692
1963,5,18,38167.0,-9.927050888998433
1963,5,19,38168.0,-9.927544655175073
1963,5,20,38169.0,-9.928004184713672
1963,5,21,38170.0,-9.928418105392533
1963,5,22,38171.0,-9.928811319173631
1963,5,23,38172.0,-9.929175593000847
1963,5,24,38173.0,-9.929526104150908
1963,5,25,38174.0,-9.929877436258934
1963,5,26,38175.0,-9.930220997960323
1963,5,27,38176.0,-9.930579579395557
1963,5,28,38177.0,-9.93094057608513
1963,5,29,38178.0,-9.931312938102774
1963,5,30,38179.0,-9.931681710158587
1963,5,31,38180.0,-9.932072559775776
1963,6,1,38181.0,-9.93247395131993
1963,6,2,38182.0,-9.932861178127206
1963,6,3,38183.0,-9.933264014681049
1963,6,4,38184.0,-9.93366506115874
1963,6,5,38185.0,-9.934085856495749
1963,6,6,38186.0,-9.93451064374378
1963,6,7,38187.0,-9.93495187361434
1963,6,8,38188.0,-9.93539336935947
1963,6,9,38189.0,-9.935847676480096
1963,6,10,38190.0,-9.936293537560665
1963,6,11,38191.0,-9.936738598497035
1963,6,12,38192.0,-9.937178778917213
1963,6,13,38193.0,-9.937600299502108
1963,6,14,38194.0,-9.937999087735173
1963,6,15,38195.0,-9.93837958012533
1963,6,16,38196.0,-9.938722680454546
1963,6,17,38197.0,-9.939045557199991
1963,6,18,38198.0,-9.939321302506887
1963,6,19,38199.0,-9.939573717965743
1963,6,20,38200.0,-9.939776129042881
1963,6,21,38201.0,-9.939953029939913
1963,6,22,38202.0,-9.940117389699784
1963,6,23,38203.0,-9.940261198644487
1963,6,24,38204.0,-9.940383947207705
1963,6,25,38205.0,-9.94050426926928
1963,6,26,38206.0,-9.940607406670265
1963,6,27,38207.0,-9.940689590500073
1963,6,28,38208.0,-9.940747694085278
1963,6,29,38209.0,-9.94078771172028
1963,6,30,38210.0,-9.940829429980836
1963,7,1,38211.0,-9.940841796316725
1963,7,2,38212.0,-9.940838524742317
1963,7,3,38213.0,-9.940812474767183
1963,7,4,38214.0,-9.940777746306498
1963,7,5,38215.0,-9.940718035889352
1963,7,6,38216.0,-9.940644311691225
1963,7,7,38217.0,-9.940559133356299
1963,7,8,38218.0,-9.940457602755606
1963,7,9,38219.0,-9.940319419632853
1963,7,10,38220.0,-9.940138272310557
1963,7,11,38221.0,-9.939930773062649
1963,7,12,38222.0,-9.939691545122514
1963,7,13,38223.0,-9.939420078699621
1963,7,14,38224.0,-9.939123198888941
1963,7,15,38225.0,-9.938813159202644
1963,7,16,38226.0,-9.93848418976542
1963,7,17,38227.0,-9.938148845431368
1963,7,18,38228.0,-9.937821697927289
1963,7,19,38229.0,-9.937486837830676
1963,7,20,38230.0,-9.93718661547496
1963,7,21,38231.0,-9.936891176895003
1963,7,22,38232.0,-9.936619257740514
1963,7,23,38233.0,-9.936357585239007
1963,7,24,38234.0,-9.936103134184801
1963,7,25,38235.0,-9.935849414062705
1963,7,26,38236.0,-9.935605223096529
1963,7,27,38237.0,-9.935358659756083
1963,7,28,38238.0,-9.93511901766785
1963,7,29,38239.0,-9.934878635538242
1963,7,30,38240.0,-9.934650406627286
1963,7,31,38241.0,-9.934438991217778
1963,8,1,38242.0,-9.93424772542811
1963,8,2,38243.0,-9.934088961151817
1963,8,3,38244.0,-9.933954758896817
1963,8,4,38245.0,-9.933874196234276
1963,8,5,38246.0,-9.933823951072354
1963,8,6,38247.0,-9.933800311826904
1963,8,7,38248.0,-9.933788325991625
1963,8,8,38249.0,-9.93379450303749
1963,8,9,38250.0,-9.933814896946462
1963,8,10,38251.0,-9.933838762925621
1963,8,11,38252.0,-9.933856885628355
1963,8,12,38253.0,-9.93388145732647
1963,8,13,38254.0,-9.933896598166584
1963,8,14,38255.0,-9.933907134324796
1963,8,15,38256.0,-9.933907545052323
1963,8,16,38257.0,-9.933911127703771
1963,8,17,38258.0,-9.933928029773774
1963,8,18,38259.0,-9.933947674466028
1963,8,19,38260.0,-9.933967819101293
1963,8,20,38261.0,-9.933974769441937
1963,8,21,38262.0,-9.933984883999402
1963,8,22,38263.0,-9.93398351310417
1963,8,23,38264.0,-9.93396007397783
1963,8,24,38265.0,-9.933912860183113
1963,8,25,38266.0,-9.93385509794089
1963,8,26,38267.0,-9.933787912674253
1963,8,27,38268.0,-9.933725930303657
1963,8,28,38269.0,-9.933684196421659
1963,8,29,38270.0,-9.933654975869922
1963,8,30,38271.0,-9.933641126645483
1963,8,31,38272.0,-9.9336622669658
1963,9,1,38273.0,-9.93369609319122
1963,9,2,38274.0,-9.93376016485475
1963,9,3,38275.0,-9.933838795112068
1963,9,4,38276.0,-9.933938032621977
1963,9,5,38277.0,-9.934053656837161
1963,9,6,38278.0,-9.934186323695485
1963,9,7,38279.0,-9.934333231370783
1963,9,8,38280.0,-9.934518524952681
1963,9,9,38281.0,-9.93471536089043
1963,9,10,38282.0,-9.934948310888679
1963,9,11,38283.0,-9.935192508895675
1963,9,12,38284.0,-9.935471498003624
1963,9,13,38285.0,-9.93575681425864
1963,9,14,38286.0,-9.936069128259698
1963,9,15,38287.0,-9.936395875191195
1963,9,16,38288.0,-9.936734165383116
1963,9,17,38289.0,-9.937090393221855
1963,9,18,38290.0,-9.937430059692947
1963,9,19,38291.0,-9.937780388306418
1963,9,20,38292.0,-9.938132353930065
1963,9,21,38293.0,-9.938475057690173
1963,9,22,38294.0,-9.938832657248492
1963,9,23,38295.0,-9.939198274630904
1963,9,24,38296.0,-9.93958660483728
1963,9,25,38297.0,-9.93998117443639
1963,9,26,38298.0,-9.940395969882385
1963,9,27,38299.0,-9.94082013855942
1963,9,28,38300.0,-9.941242613081453
1963,9,29,38301.0,-9.941671840971186
1963,9,30,38302.0,-9.942111168946207
1963,10,1,38303.0,-9.942548500999779
1963,10,2,38304.0,-9.942998165676388
1963,10,3,38305.0,-9.94343883466621
1963,10,4,38306.0,-9.943890022025451
1963,10,5,38307.0,-9.944352406876119
1963,10,6,38308.0,-9.944820974580843
1963,10,7,38309.0,-9.945319035958166
1963,10,8,38310.0,-9.94585149696987
1963,10,9,38311.0,-9.946413848802163
1963,10,10,38312.0,-9.947006755522287
1963,10,11,38313.0,-9.947632134360674
1963,10,12,38314.0,-9.948298120849243
1963,10,13,38315.0,-9.948972353079746
1963,10,14,38316.0,-9.949680230599919
1963,10,15,38317.0,-9.950417883097039
1963,10,16,38318.0,-9.951173587550528
1963,10,17,38319.0,-9.951944284211185
1963,10,18,38320.0,-9.95275068528434
1963,10,19,38321.0,-9.953585358799343
1963,10,20,38322.0,-9.954452820024247
1963,10,21,38323.0,-9.955356614175733
1963,10,22,38324.0,-9.956310247602197
1963,10,23,38325.0,-9.957318716790843
1963,10,24,38326.0,-9.958371630873359
1963,10,25,38327.0,-9.959468098937176
1963,10,26,38328.0,-9.96060624834764
1963,10,27,38329.0,-9.961772285797982
1963,10,28,38330.0,-9.962981913023144
1963,10,29,38331.0,-9.96419916053131
1963,10,30,38332.0,-9.96542242793517
1963,10,31,38333.0,-9.966648987208215
1963,11,1,38334.0,-9.86787161574797
1963,11,2,38335.0,-9.869081219996996
1963,11,3,38336.0,-9.87028438946148
1963,11,4,38337.0,-9.871483602750088
1963,11,5,38338.0,-9.872653128569532
1963,11,6,38339.0,-9.873818130016225
1963,11,7,38340.0,-9.874927888954012
1963,11,8,38341.0,-9.876022955201012
1963,11,9,38342.0,-9.877088975520055
1963,11,10,38343.0,-9.878113644740528
1963,11,11,38344.0,-9.879111173421544
1963,11,12,38345.0,-9.880039474863384
1963,11,13,38346.0,-9.880936072892883
1963,11,14,38347.0,-9.881800301072428
1963,11,15,38348.0,-9.882633145998529
1963,11,16,38349.0,-9.88344832622425
1963,11,17,38350.0,-9.884260054150769
1963,11,18,38351.0,-9.885083034586469
1963,11,19,38352.0,-9.885909569107415
1963,11,20,38353.0,-9.88674224186227
1963,11,21,38354.0,-9.887590175026029
1963,11,22,38355.0,-9.88847121355745
1963,11,23,38356.0,-9.88936191749721
1963,11,24,38357.0,-9.890247700818698
1963,11,25,38358.0,-9.891142365752446
1963,11,26,38359.0,-9.892023693872087
1963,11,27,38360.0,-9.892898718179351
1963,11,28,38361.0,-9.893766506633035
1963,11,29,38362.0,-9.894621411335182
1963,11,30,38363.0,-9.895475308995401
1963,12,1,38364.0,-9.896313486739443
1963,12,2,38365.0,-9.89715942127003
1963,12,3,38366.0,-9.898008517514892
1963,12,4,38367.0,-9.89886979226214
1963,12,5,38368.0,-9.899723588781088
1963,12,6,38369.0,-9.900589011734189
1963,12,7,38370.0,-9.901450185190896
1963,12,8,38371.0,-9.902294544420046
1963,12,9,38372.0,-9.903146442789867
1963,12,10,38373.0,-9.903973861432894
1963,12,11,38374.0,-9.904805743577393
1963,12,12,38375.0,-9.905622819823265
1963,12,13,38376.0,-9.9064469373356
1963,12,14,38377.0,-9.907263210233108
1963,12,15,38378.0,-9.90809461817947
1963,12,16,38379.0,-9.90893465339473
1963,12,17,38380.0,-9.909785848123612
1963,12,18,38381.0,-9.910659553892424
1963,12,19,38382.0,-9.911543473117737
1963,12,20,38383.0,-9.912442913262112
1963,12,21,38384.0,-9.913354905621356
1963,12,22,38385.0,-9.914272689779516
1963,12,23,38386.0,-9.91519173786754
1963,12,24,38387.0,-9.916100797638267
1963,12,25,38388.0,-9.917008062854997
1963,12,26,38389.0,-9.917915004101344
1963,12,27,38390.0,-9.9188146084166
1963,12,28,38391.0,-9.919711085267
1963,12,29,38392.0,-9.920619125156865
1963,12,30,38393.0,-9.921552247237518
1963,12,31,38394.0,-9.92250367963583
1964,1,1,38395.0,-9.923492012462585
1964,1,2,38396.0,-9.924326447642374
1964,1,3,38397.0,-9.92518220493832
1964,1,4,38398.0,-9.926076598301906
1964,1,5,38399.0,-9.92698519905711
1964,1,6,38400.0,-9.927933821241869
1964,1,7,38401.0,-9.928900232764672
1964,1,8,38402.0,-9.929885102786862
1964,1,9,38403.0,-9.930880880722272
1964,1,10,38404.0,-9.931891171688248
1964,1,11,38405.0,-9.932930240018916
1964,1,12,38406.0,-9.933991478775294
1964,1,13,38407.0,-9.935057782861978
1964,1,14,38408.0,-9.936140792128436
1964,1,15,38409.0,-9.937239596930596
1964,1,16,38410.0,-9.938320520723705
1964,1,17,38411.0,-9.939399069880855
1964,1,18,38412.0,-9.94046051441624
1964,1,19,38413.0,-9.941490175916647
1964,1,20,38414.0,-9.94249389729364
1964,1,21,38415.0,-9.943432540806636
1964,1,22,38416.0,-9.944334245956275
1964,1,23,38417.0,-9.945202274566538
1964,1,24,38418.0,-9.946062519646143
1964,1,25,38419.0,-9.946907195906613
1964,1,26,38420.0,-9.947762277299665
1964,1,27,38421.0,-9.948610059616568
1964,1,28,38422.0,-9.949451662850974
1964,1,29,38423.0,-9.95029560598267
1964,1,30,38424.0,-9.951130160777737
1964,1,31,38425.0,-9.951940841643708
1964,2,1,38426.0,-9.952721848309531
1964,2,2,38427.0,-9.953491400360576
1964,2,3,38428.0,-9.954236365285118
1964,2,4,38429.0,-9.954946624445181
1964,2,5,38430.0,-9.955614486154461
