Year,Month,Day,MJD,UT1R-TAI,LOD
2012,11,9,56240,-34.79658087,0.0013781
2012,11,10,56241,-34.79751865,0.0014318
2012,11,11,56242,-34.79844525,0.0014734
2012,11,12,56243,-34.79946307,0.0015121
2012,11,13,56244,-34.80058656,0.0014622
2012,11,14,56245,-34.80176501,0.0013499
2012,11,15,56246,-34.8030064,0.0012861
2012,11,16,56247,-34.80430621,0.0012837
2012,11,17,56248,-34.80564317,0.0013518
2012,11,18,56249,-34.80704147,0.0015053
2012,11,19,56250,-34.8085242,0.0016706
2012,11,20,56251,-34.81004426,0.0017471
2012,11,21,56252,-34.81153577,0.0017397
2012,11,22,56253,-34.8130195,0.0017156
2012,11,23,56254,-34.81450188,0.0016412
2012,11,24,56255,-34.81595113,0.0015014
2012,11,25,56256,-34.81735254,0.0013458
2012,11,26,56257,-34.81874785,0.0012216
2012,11,27,56258,-34.82014722,0.001096
2012,11,28,56259,-34.82152001,0.0009736
2012,11,29,56260,-34.82288605,0.0009119
2012,11,30,56261,-34.82425126,0.0008918
2012,12,1,56262,-34.82560222,0.0009078
2012,12,2,56263,-34.82694271,0.0009727
2012,12,3,56264,-34.82827125,0.0010678
2012,12,4,56265,-34.82957262,0.0011682
2012,12,5,56266,-34.83082227,0.0012572
2012,12,6,56267,-34.83201191,0.0013326
2012,12,7,56268,-34.83314267,0.0013749
2012,12,8,56269,-34.83421265,0.0013703
2012,12,9,56270,-34.83525786,0.0013419
2012,12,10,56271,-34.83633004,0.0012824
2012,12,11,56272,-34.83742356,0.0011583
2012,12,12,56273,-34.83849819,0.0010105
2012,12,13,56274,-34.83955472,0.0009236
2012,12,14,56275,-34.84058945,0.0009089
2012,12,15,56276,-34.84159072,0.0009522
2012,12,16,56277,-34.84254934,0.0010268
2012,12,17,56278,-34.84348012,0.001107
2012,12,18,56279,-34.84440425,0.0011496
2012,12,19,56280,-34.84531109,0.0010976
2012,12,20,56281,-34.84613669,0.0009476
2012,12,21,56282,-34.84689975,0.0008132
2012,12,22,56283,-34.84767765,0.0007337
2012,12,23,56284,-34.84851319,0.0006685
2012,12,24,56285,-34.84940335,0.000592
2012,12,25,56286,-34.85032578,0.0005159
2012,12,26,56287,-34.85127346,0.0004713
2012,12,27,56288,-34.85224269,0.0004635
2012,12,28,56289,-34.85321562,0.0004744
2012,12,29,56290,-34.85414679,0.0005069
2012,12,30,56291,-34.85506933,0.0006309
2012,12,31,56292,-34.85603992,0.0008071
2013,1,1,56293,-34.85702615,0.0009194
2013,1,2,56294,-34.85795632,0.0010114
2013,1,3,56295,-34.85886315,0.00112
2013,1,4,56296,-34.85979885,0.0012137
2013,1,5,56297,-34.86077669,0.0012307
2013,1,6,56298,-34.86176046,0.0011354
2013,1,7,56299,-34.86269904,0.0009804
2013,1,8,56300,-34.8635985,0.0008623
2013,1,9,56301,-34.86451519,0.0008365
2013,1,10,56302,-34.86549462,0.0009069
2013,1,11,56303,-34.86654184,0.001018
2013,1,12,56304,-34.8676077,0.0011467
2013,1,13,56305,-34.868675,0.0013069
2013,1,14,56306,-34.86977997,0.0014558
2013,1,15,56307,-34.87093596,0.0015352
2013,1,16,56308,-34.8721227,0.001484
2013,1,17,56309,-34.87327837,0.0013551
2013,1,18,56310,-34.87441305,0.0012472
2013,1,19,56311,-34.87559266,0.0011814
2013,1,20,56312,-34.8768541,0.0011375
2013,1,21,56313,-34.87819857,0.0010949
2013,1,22,56314,-34.87960293,0.0010711
2013,1,23,56315,-34.8810569,0.0010796
2013,1,24,56316,-34.88254209,0.0011026
2013,1,25,56317,-34.88401439,0.0011215
2013,1,26,56318,-34.88543022,0.0011771
2013,1,27,56319,-34.88680551,0.0012947
2013,1,28,56320,-34.88816848,0.0014284
2013,1,29,56321,-34.8895021,0.0015066
2013,1,30,56322,-34.89075925,0.0015454
2013,1,31,56323,-34.89194961,0.0015328
2013,2,1,56324,-34.89306771,0.0014365
2013,2,2,56325,-34.8940966,0.0012962
2013,2,3,56326,-34.89506854,0.0011652
2013,2,4,56327,-34.89602978,0.0010546
2013,2,5,56328,-34.89699263,0.0009628
2013,2,6,56329,-34.89794268,0.0009242
2013,2,7,56330,-34.89888319,0.0009715
2013,2,8,56331,-34.89982945,0.0010997
2013,2,9,56332,-34.90078935,0.0012532
2013,2,10,56333,-34.90174359,0.0013647
2013,2,11,56334,-34.90266619,0.0014342
2013,2,12,56335,-34.90357373,0.0014139
2013,2,13,56336,-34.90443322,0.001266
2013,2,14,56337,-34.90520035,0.0010748
2013,2,15,56338,-34.90591946,0.0009453
2013,2,16,56339,-34.90667691,0.0008504
2013,2,17,56340,-34.90747423,0.0007366
2013,2,18,56341,-34.90827212,0.0006369
2013,2,19,56342,-34.90907833,0.000614
2013,2,20,56343,-34.90993696,0.0006676
2013,2,21,56344,-34.91086331,0.0007809
2013,2,22,56345,-34.91185788,0.0009366
2013,2,23,56346,-34.91290871,0.0011105
2013,2,24,56347,-34.91399424,0.001289
2013,2,25,56348,-34.91510232,0.0014655
2013,2,26,56349,-34.91623654,0.0016302
2013,2,27,56350,-34.9174092,0.0017417
2013,2,28,56351,-34.9186088,0.0017647
2013,3,1,56352,-34.91981475,0.0016978
2013,3,2,56353,-34.92101621,0.0015914
2013,3,3,56354,-34.92223789,0.001504
2013,3,4,56355,-34.92351527,0.001465
2013,3,5,56356,-34.92486298,0.0014739
2013,3,6,56357,-34.92626282,0.0015209
2013,3,7,56358,-34.92767885,0.0015963
2013,3,8,56359,-34.9290764,0.0016905
2013,3,9,56360,-34.93043693,0.0017883
2013,3,10,56361,-34.93176111,0.0018664
2013,3,11,56362,-34.93306356,0.0019118
2013,3,12,56363,-34.93437146,0.0019035
2013,3,13,56364,-34.93569248,0.001817
2013,3,14,56365,-34.93700702,0.0016774
2013,3,15,56366,-34.93831253,0.0015292
2013,3,16,56367,-34.93962206,0.0014041
2013,3,17,56368,-34.94095018,0.0013116
2013,3,18,56369,-34.94229744,0.0012389
2013,3,19,56370,-34.94363866,0.0011757
2013,3,20,56371,-34.94494035,0.0011438
2013,3,21,56372,-34.94619671,0.0011719
2013,3,22,56373,-34.94742639,0.0012709
2013,3,23,56374,-34.94865466,0.0014105
2013,3,24,56375,-34.94988256,0.0015617
2013,3,25,56376,-34.95111051,0.0017123
2013,3,26,56377,-34.95235632,0.0018589
2013,3,27,56378,-34.95365507,0.0019664
2013,3,28,56379,-34.95501514,0.0019757
2013,3,29,56380,-34.95640133,0.0018646
2013,3,30,56381,-34.95778065,0.0017691
2013,3,31,56382,-34.95922822,0.0017152
2013,4,1,56383,-34.96073799,0.0016314
2013,4,2,56384,-34.96221908,0.0015708
2013,4,3,56385,-34.96365692,0.0015771
2013,4,4,56386,-34.96506006,0.0016386
2013,4,5,56387,-34.96643682,0.0017272
2013,4,6,56388,-34.96779898,0.0018242
2013,4,7,56389,-34.96916978,0.0019038
2013,4,8,56390,-34.97056163,0.0019162
2013,4,9,56391,-34.97195007,0.0018237
2013,4,10,56392,-34.97329479,0.0016776
2013,4,11,56393,-34.97460918,0.0015121
2013,4,12,56394,-34.97590113,0.0013517
2013,4,13,56395,-34.97718224,0.001222
2013,4,14,56396,-34.97846916,0.0011434
2013,4,15,56397,-34.97977919,0.001113
2013,4,16,56398,-34.98111174,0.0011211
2013,4,17,56399,-34.98245069,0.0011421
2013,4,18,56400,-34.98376122,0.0011942
2013,4,19,56401,-34.98504626,0.0013039
2013,4,20,56402,-34.98633256,0.0014522
2013,4,21,56403,-34.98762734,0.0015987
2013,4,22,56404,-34.9889197,0.0017147
2013,4,23,56405,-34.99020293,0.0017829
2013,4,24,56406,-34.9914858,0.0018226
2013,4,25,56407,-34.99281095,0.0018037
2013,4,26,56408,-34.9941703,0.0016817
2013,4,27,56409,-34.99551153,0.001518
2013,4,28,56410,-34.99683256,0.0014056
2013,4,29,56411,-34.9981614,0.0013725
2013,4,30,56412,-34.99950081,0.0013871
2013,5,1,56413,-35.00082247,0.0014424
2013,5,2,56414,-35.00212736,0.0015311
2013,5,3,56415,-35.00343497,0.001629
2013,5,4,56416,-35.00476313,0.0016947
2013,5,5,56417,-35.00610791,0.0017052
2013,5,6,56418,-35.00746153,0.001661
2013,5,7,56419,-35.00882062,0.0015669
2013,5,8,56420,-35.01017704,0.0014272
2013,5,9,56421,-35.0115177,0.0012738
2013,5,10,56422,-35.01284823,0.0011445
2013,5,11,56423,-35.0141822,0.0010379
2013,5,12,56424,-35.0155065,0.0009484
2013,5,13,56425,-35.01680288,0.0008955
2013,5,14,56426,-35.01807603,0.0009185
2013,5,15,56427,-35.01935553,0.0009699
2013,5,16,56428,-35.02061394,0.0010461
2013,5,17,56429,-35.02185607,0.0011764
2013,5,18,56430,-35.0231145,0.0013263
2013,5,19,56431,-35.02438137,0.0014386
2013,5,20,56432,-35.02562241,0.0015029
2013,5,21,56433,-35.02682753,0.0015047
2013,5,22,56434,-35.02799129,0.0014598
2013,5,23,56435,-35.02914145,0.0013786
2013,5,24,56436,-35.0302976,0.001271
2013,5,25,56437,-35.03145689,0.0011407
2013,5,26,56438,-35.03257793,0.0010131
2013,5,27,56439,-35.03361742,0.0009227
2013,5,28,56440,-35.03455327,0.0008997
2013,5,29,56441,-35.03540114,0.0009297
2013,5,30,56442,-35.0361787,0.0009469
2013,5,31,56443,-35.03687405,0.0009007
2013,6,1,56444,-35.03747378,0.0008135
2013,6,2,56445,-35.03801117,0.0007204
2013,6,3,56446,-35.03853666,0.000638
2013,6,4,56447,-35.03909091,0.0005416
2013,6,5,56448,-35.03967199,0.0004327
2013,6,6,56449,-35.04027727,0.0003228
2013,6,7,56450,-35.04089789,0.0002215
2013,6,8,56451,-35.04151989,0.0001416
2013,6,9,56452,-35.04213292,0.0001012
2013,6,10,56453,-35.04273995,0.0001179
2013,6,11,56454,-35.0433563,0.0001887
2013,6,12,56455,-35.04399012,0.0002956
2013,6,13,56456,-35.04463874,0.0004187
2013,6,14,56457,-35.0452937,0.000549
2013,6,15,56458,-35.04595381,0.0006681
2013,6,16,56459,-35.0466157,0.0007822
2013,6,17,56460,-35.04729762,0.0008535
2013,6,18,56461,-35.04798549,0.0008684
2013,6,19,56462,-35.04867727,0.0008281
2013,6,20,56463,-35.04937404,0.0007485
2013,6,21,56464,-35.05008107,0.0006572
2013,6,22,56465,-35.05078653,0.0005807
2013,6,23,56466,-35.05147923,0.0005591
2013,6,24,56467,-35.05215468,0.0006072
2013,6,25,56468,-35.0528063,0.0006973
2013,6,26,56469,-35.05341993,0.0007756
2013,6,27,56470,-35.05397172,0.0007979
2013,6,28,56471,-35.05446508,0.0007545
2013,6,29,56472,-35.05488397,0.0006326
2013,6,30,56473,-35.05524225,0.0004822
2013,7,1,56474,-35.0555687,0.0003203
2013,7,2,56475,-35.05585239,0.0001245
2013,7,3,56476,-35.05606185,-7.65E-05
2013,7,4,56477,-35.0562361,-0.0002095
2013,7,5,56478,-35.05640601,-0.0002944
2013,7,6,56479,-35.05656152,-0.000349
2013,7,7,56480,-35.05670726,-0.0003448
2013,7,8,56481,-35.05686444,-0.0002735
2013,7,9,56482,-35.057052,-0.0001489
2013,7,10,56483,-35.05728439,6.6e-06
2013,7,11,56484,-35.05755273,0.0001579
2013,7,12,56485,-35.05783965,0.0002857
2013,7,13,56486,-35.05812681,0.0003753
2013,7,14,56487,-35.05839782,0.0004212
2013,7,15,56488,-35.05865863,0.000434
2013,7,16,56489,-35.05892093,0.0004149
2013,7,17,56490,-35.05920311,0.0003764
2013,7,18,56491,-35.05952137,0.0003278
2013,7,19,56492,-35.05986527,0.000272
2013,7,20,56493,-35.06020152,0.0002294
2013,7,21,56494,-35.06049981,0.0002346
2013,7,22,56495,-35.06074911,0.0003077
2013,7,23,56496,-35.06096572,0.0004346
2013,7,24,56497,-35.06116436,0.0005651
2013,7,25,56498,-35.06137724,0.0006526
2013,7,26,56499,-35.06158658,0.0006453
2013,7,27,56500,-35.06181578,0.0005911
2013,7,28,56501,-35.06208199,0.0004941
2013,7,29,56502,-35.0623721,0.0003627
2013,7,30,56503,-35.06268056,0.0002306
2013,7,31,56504,-35.06299883,0.0001119
2013,8,1,56505,-35.06332501,2.35e-05
2013,8,2,56506,-35.06365623,-2.65E-05
2013,8,3,56507,-35.0639922,-3.07E-05
2013,8,4,56508,-35.06432929,7e-06
2013,8,5,56509,-35.06466086,7.55e-05
2013,8,6,56510,-35.0649726,0.0001567
2013,8,7,56511,-35.06524678,0.0002459
2013,8,8,56512,-35.06549958,0.0003608
2013,8,9,56513,-35.06576299,0.0004875
2013,8,10,56514,-35.06605638,0.0005749
2013,8,11,56515,-35.06633683,0.0005596
2013,8,12,56516,-35.0665543,0.000471
2013,8,13,56517,-35.06674009,0.0003997
2013,8,14,56518,-35.06695997,0.00036
2013,8,15,56519,-35.06721502,0.0003188
2013,8,16,56520,-35.06750147,0.0003157
2013,8,17,56521,-35.06782527,0.0003837
2013,8,18,56522,-35.06819478,0.000511
2013,8,19,56523,-35.06856354,0.0006458
2013,8,20,56524,-35.06891932,0.0007848
2013,8,21,56525,-35.06924449,0.0008713
2013,8,22,56526,-35.06952782,0.0008848
2013,8,23,56527,-35.06979144,0.0008357
2013,8,24,56528,-35.07004734,0.0007321
2013,8,25,56529,-35.07033128,0.0006295
2013,8,26,56530,-35.0706869,0.000542
2013,8,27,56531,-35.07109459,0.0004356
2013,8,28,56532,-35.07152091,0.0003257
2013,8,29,56533,-35.07193835,0.0002356
2013,8,30,56534,-35.0723392,0.0001896
2013,8,31,56535,-35.07272442,0.000206
2013,9,1,56536,-35.07312979,0.0003004
2013,9,2,56537,-35.07356573,0.0004248
2013,9,3,56538,-35.07400738,0.0005434
2013,9,4,56539,-35.07444106,0.0006685
2013,9,5,56540,-35.07489234,0.0008071
2013,9,6,56541,-35.07536976,0.0009131
2013,9,7,56542,-35.07586137,0.0009587
2013,9,8,56543,-35.07636419,0.0009469
2013,9,9,56544,-35.07687389,0.0008828
2013,9,10,56545,-35.07738991,0.0007914
2013,9,11,56546,-35.07791253,0.0007023
2013,9,12,56547,-35.07843838,0.0006435
2013,9,13,56548,-35.07896393,0.0006334
2013,9,14,56549,-35.07947168,0.000688
2013,9,15,56550,-35.08000114,0.0008527
2013,9,16,56551,-35.08060726,0.0010713
2013,9,17,56552,-35.08124486,0.0012267
2013,9,18,56553,-35.08189262,0.0013321
2013,9,19,56554,-35.08257912,0.0013783
2013,9,20,56555,-35.08327266,0.0012974
2013,9,21,56556,-35.08392743,0.0011332
2013,9,22,56557,-35.08457715,0.0009969
2013,9,23,56558,-35.08528897,0.0009208
2013,9,24,56559,-35.08608853,0.0008719
2013,9,25,56560,-35.08695382,0.0008195
2013,9,26,56561,-35.08782978,0.0007613
2013,9,27,56562,-35.08869379,0.0007196
2013,9,28,56563,-35.08948281,0.0006836
2013,9,29,56564,-35.09022051,0.000745
2013,9,30,56565,-35.09098809,0.0009018
2013,10,1,56566,-35.09179551,0.0010471
2013,10,2,56567,-35.09258558,0.0011295
2013,10,3,56568,-35.09332937,0.0011829
2013,10,4,56569,-35.09404946,0.0012377
2013,10,5,56570,-35.0948013,0.0012895
2013,10,6,56571,-35.0956133,0.0012953
2013,10,7,56572,-35.09647719,0.0012453
2013,10,8,56573,-35.09738999,0.0011775
2013,10,9,56574,-35.09833943,0.0011193
2013,10,10,56575,-35.09931201,0.0010978
2013,10,11,56576,-35.10028706,0.0011204
2013,10,12,56577,-35.10124828,0.0011775
2013,10,13,56578,-35.10216072,0.0012434
2013,10,14,56579,-35.10302976,0.0013475
2013,10,15,56580,-35.10393281,0.0014946
2013,10,16,56581,-35.10489714,0.0015734
2013,10,17,56582,-35.10585549,0.0015198
2013,10,18,56583,-35.10679825,0.0014124
2013,10,19,56584,-35.10774716,0.0012757
2013,10,20,56585,-35.10868674,0.0010984
2013,10,21,56586,-35.10959053,0.0009177
2013,10,22,56587,-35.11047124,0.0007972
2013,10,23,56588,-35.11137026,0.000763
2013,10,24,56589,-35.11232597,0.0008028
2013,10,25,56590,-35.11334899,0.0008848
2013,10,26,56591,-35.11442413,0.0009911
2013,10,27,56592,-35.11554442,0.0011288
2013,10,28,56593,-35.1167163,0.0012889
2013,10,29,56594,-35.11792895,0.0014324
2013,10,30,56595,-35.11914987,0.0015153
2013,10,31,56596,-35.12030846,0.001502
2013,11,1,56597,-35.1213618,0.0014468
2013,11,2,56598,-35.12238975,0.0014239
2013,11,3,56599,-35.12343283,0.0013758
2013,11,4,56600,-35.12451015,0.0013067
2013,11,5,56601,-35.12562321,0.0012347
2013,11,6,56602,-35.12675438,0.0011775
2013,11,7,56603,-35.12786673,0.0011485
2013,11,8,56604,-35.12893775,0.0011607
2013,11,9,56605,-35.12994662,0.0012025
2013,11,10,56606,-35.1309116,0.0012838
2013,11,11,56607,-35.13188648,0.0013903
2013,11,12,56608,-35.13290353,0.0014702
2013,11,13,56609,-35.13397273,0.0014992
2013,11,14,56610,-35.13510154,0.0014476
2013,11,15,56611,-35.13619667,0.0012814
2013,11,16,56612,-35.13727576,0.0011416
2013,11,17,56613,-35.13839185,0.0010469
2013,11,18,56614,-35.13955178,0.0009665
2013,11,19,56615,-35.14073975,0.0009015
2013,11,20,56616,-35.14193407,0.0008668
2013,11,21,56617,-35.14314232,0.0008794
2013,11,22,56618,-35.14434743,0.0009235
2013,11,23,56619,-35.1455704,0.0010234
2013,11,24,56620,-35.14682016,0.0011432
2013,11,25,56621,-35.14807795,0.0012476
2013,11,26,56622,-35.14932085,0.0013285
2013,11,27,56623,-35.15054054,0.0013899
2013,11,28,56624,-35.15174479,0.0014293
2013,11,29,56625,-35.1529405,0.0014326
2013,11,30,56626,-35.15413614,0.0013971
2013,12,1,56627,-35.15534109,0.0013289
2013,12,2,56628,-35.15655335,0.0012406
2013,12,3,56629,-35.15775984,0.001161
2013,12,4,56630,-35.15894568,0.0011266
2013,12,5,56631,-35.16010886,0.0011618
2013,12,6,56632,-35.16125647,0.0012544
2013,12,7,56633,-35.16239598,0.0013601
2013,12,8,56634,-35.16351997,0.0014235
2013,12,9,56635,-35.16461185,0.0014156
2013,12,10,56636,-35.16566292,0.0013442
2013,12,11,56637,-35.16668304,0.0012428
2013,12,12,56638,-35.16771224,0.0011462
2013,12,13,56639,-35.16877912,0.0010438
2013,12,14,56640,-35.16986739,0.0009151
2013,12,15,56641,-35.17095117,0.0007824
2013,12,16,56642,-35.17201995,0.0006768
2013,12,17,56643,-35.17307063,0.0006136
2013,12,18,56644,-35.17410828,0.0006068
2013,12,19,56645,-35.175158,0.0006643
2013,12,20,56646,-35.17623371,0.0007739
2013,12,21,56647,-35.17737241,0.0009329
2013,12,22,56648,-35.17856953,0.0010779
2013,12,23,56649,-35.17978082,0.0011799
2013,12,24,56650,-35.1809923,0.0012667
2013,12,25,56651,-35.18221524,0.0013456
2013,12,26,56652,-35.18346912,0.0014081
2013,12,27,56653,-35.18476475,0.0014361
2013,12,28,56654,-35.18609767,0.0014172
2013,12,29,56655,-35.1874483,0.0013527
2013,12,30,56656,-35.18878519,0.0012644
2013,12,31,56657,-35.19007671,0.0011929
2014,1,1,56658,-35.19130888,0.0011775
2014,1,2,56659,-35.19247359,0.0012187
2014,1,3,56660,-35.19356772,0.001291
2014,1,4,56661,-35.19459749,0.0013672
2014,1,5,56662,-35.19558987,0.0014142
2014,1,6,56663,-35.19656894,0.0013911
2014,1,7,56664,-35.19753191,0.0012802
2014,1,8,56665,-35.19846187,0.0011181
2014,1,9,56666,-35.19936505,0.0009514
2014,1,10,56667,-35.20025967,0.0008041
2014,1,11,56668,-35.20115796,0.0006787
2014,1,12,56669,-35.20205924,0.0005892
2014,1,13,56670,-35.20297059,0.0005479
2014,1,14,56671,-35.20390029,0.0005613
2014,1,15,56672,-35.20485771,0.0006206
2014,1,16,56673,-35.20584289,0.0007137
2014,1,17,56674,-35.20685486,0.0008305
2014,1,18,56675,-35.2078954,0.000969
2014,1,19,56676,-35.20897501,0.0011134
2014,1,20,56677,-35.21009089,0.001217
2014,1,21,56678,-35.21120833,0.0012695
2014,1,22,56679,-35.21230945,0.0012804
2014,1,23,56680,-35.21338991,0.0012476
2014,1,24,56681,-35.21444093,0.0011736
2014,1,25,56682,-35.21545675,0.0010861
2014,1,26,56683,-35.21644831,0.0010202
2014,1,27,56684,-35.21742616,0.0009527
2014,1,28,56685,-35.21835196,0.0009421
2014,1,29,56686,-35.2192524,0.0010686
2014,1,30,56687,-35.22018804,0.0012308
2014,1,31,56688,-35.22110409,0.001344
2014,2,1,56689,-35.22195083,0.0014016
2014,2,2,56690,-35.22273724,0.0014142
2014,2,3,56691,-35.22350306,0.0013582
2014,2,4,56692,-35.22425715,0.0012167
2014,2,5,56693,-35.2249825,0.0010238
2014,2,6,56694,-35.22567729,0.0008369
2014,2,7,56695,-35.22636306,0.0006972
2014,2,8,56696,-35.22706913,0.0006131
2014,2,9,56697,-35.22781252,0.0005793
2014,2,10,56698,-35.2285982,0.0005929
2014,2,11,56699,-35.22942602,0.0006482
2014,2,12,56700,-35.23029082,0.0007376
2014,2,13,56701,-35.23118727,0.0008539
2014,2,14,56702,-35.2321144,0.0009861
2014,2,15,56703,-35.2330728,0.0011241
2014,2,16,56704,-35.23406564,0.0012492
2014,2,17,56705,-35.23508784,0.0013427
2014,2,18,56706,-35.23612971,0.0013788
2014,2,19,56707,-35.23717221,0.0013964
2014,2,20,56708,-35.2382357,0.0013291
2014,2,21,56709,-35.23925656,0.0012249
2014,2,22,56710,-35.24025134,0.0011582
2014,2,23,56711,-35.24126242,0.00114
2014,2,24,56712,-35.24230225,0.0011756
2014,2,25,56713,-35.24337158,0.0012698
2014,2,26,56714,-35.24446834,0.0014521
2014,2,27,56715,-35.2456215,0.001681
2014,2,28,56716,-35.24682171,0.0018672
2014,3,1,56717,-35.24802669,0.0019663
2014,3,2,56718,-35.24922164,0.0019945
2014,3,3,56719,-35.25043463,0.0019461
2014,3,4,56720,-35.25166909,0.001807
2014,3,5,56721,-35.25289621,0.0016175
2014,3,6,56722,-35.25410592,0.0014352
2014,3,7,56723,-35.25530666,0.0012929
2014,3,8,56724,-35.2565056,0.0011845
2014,3,9,56725,-35.25768754,0.0010932
2014,3,10,56726,-35.25882752,0.0010505
2014,3,11,56727,-35.2599375,0.0010478
2014,3,12,56728,-35.26101098,0.0010883
2014,3,13,56729,-35.26205918,0.0011585
2014,3,14,56730,-35.2630822,0.0012275
2014,3,15,56731,-35.26406411,0.0012673
2014,3,16,56732,-35.26498341,0.0012746
2014,3,17,56733,-35.26583878,0.001263
2014,3,18,56734,-35.26665432,0.0012432
2014,3,19,56735,-35.26746518,0.0012105
2014,3,20,56736,-35.26829502,0.0011606
2014,3,21,56737,-35.26915487,0.0011099
2014,3,22,56738,-35.27005677,0.0010959
2014,3,23,56739,-35.27102421,0.001153
2014,3,24,56740,-35.27207841,0.0012633
2014,3,25,56741,-35.27319652,0.0014045
2014,3,26,56742,-35.27433982,0.0015385
2014,3,27,56743,-35.27545372,0.0016456
2014,3,28,56744,-35.27651417,0.001743
2014,3,29,56745,-35.27755294,0.0018036
2014,3,30,56746,-35.27858917,0.0017805
2014,3,31,56747,-35.27961839,0.0016656
2014,4,1,56748,-35.28063955,0.0015235
2014,4,2,56749,-35.28169283,0.0013967
2014,4,3,56750,-35.28280416,0.0013031
2014,4,4,56751,-35.28398265,0.0012429
2014,4,5,56752,-35.28521687,0.0012063
2014,4,6,56753,-35.28648102,0.0011872
2014,4,7,56754,-35.28774592,0.0011785
2014,4,8,56755,-35.28898226,0.0011915
2014,4,9,56756,-35.29018331,0.0012421
2014,4,10,56757,-35.29136025,0.0013087
2014,4,11,56758,-35.29250406,0.0013456
2014,4,12,56759,-35.29359002,0.0013868
2014,4,13,56760,-35.29465842,0.0014601
2014,4,14,56761,-35.29575439,0.0014874
2014,4,15,56762,-35.29683528,0.0013857
2014,4,16,56763,-35.29783122,0.0012814
2014,4,17,56764,-35.29882409,0.0012211
2014,4,18,56765,-35.29985962,0.0011631
2014,4,19,56766,-35.3009259,0.0011675
