Year,Month,Day,MJD,HAM_ms
1979,5,12,44005,0.27192166
1979,5,13,44006,0.27081433
1979,5,14,44007,0.26924858
1979,5,15,44008,0.26701931
1979,5,16,44009,0.26411508
1979,5,17,44010,0.26147370
1979,5,18,44011,0.25913860
1979,5,19,44012,0.25710919
1979,5,20,44013,0.25485225
1979,5,21,44014,0.25308648
1979,5,22,44015,0.25138028
1979,5,23,44016,0.25024064
1979,5,24,44017,0.24926623
1979,5,25,44018,0.24783439
1979,5,26,44019,0.24655048
1979,5,27,44020,0.24441152
1979,5,28,44021,0.24097975
1979,5,29,44022,0.23819578
1979,5,30,44023,0.23608002
1979,5,31,44024,0.23405229
1979,6,1,44025,0.23290458
1979,6,2,44026,0.23097228
1979,6,3,44027,0.22836565
1979,6,4,44028,0.22717586
1979,6,5,44029,0.22762253
1979,6,6,44030,0.22659384
1979,6,7,44031,0.22447082
1979,6,8,44032,0.22265383
1979,6,9,44033,0.22227338
1979,6,10,44034,0.22046482
1979,6,11,44035,0.21802877
1979,6,12,44036,0.21682126
1979,6,13,44037,0.21428893
1979,6,14,44038,0.21154832
1979,6,15,44039,0.20876880
1979,6,16,44040,0.20722420
1979,6,17,44041,0.20554187
1979,6,18,44042,0.20292298
1979,6,19,44043,0.20147480
1979,6,20,44044,0.19961763
1979,6,21,44045,0.19758451
1979,6,22,44046,0.19574963
1979,6,23,44047,0.19427273
1979,6,24,44048,0.19264624
1979,6,25,44049,0.19071723
1979,6,26,44050,0.18936313
1979,6,27,44051,0.18726320
1979,6,28,44052,0.18550732
1979,6,29,44053,0.18456085
1979,6,30,44054,0.18437086
1979,7,1,44055,0.18401225
1979,7,2,44056,0.18345846
1979,7,3,44057,0.18118866
1979,7,4,44058,0.17934924
1979,7,5,44059,0.17739298
1979,7,6,44060,0.17602547
1979,7,7,44061,0.17341699
1979,7,8,44062,0.17133732
1979,7,9,44063,0.16946531
1979,7,10,44064,0.16870115
1979,7,11,44065,0.16860227
1979,7,12,44066,0.16761012
1979,7,13,44067,0.16645422
1979,7,14,44068,0.16612472
1979,7,15,44069,0.16506131
1979,7,16,44070,0.16380966
1979,7,17,44071,0.16270155
1979,7,18,44072,0.16180365
1979,7,19,44073,0.16162087
1979,7,20,44074,0.16086471
1979,7,21,44075,0.15952366
1979,7,22,44076,0.15827311
1979,7,23,44077,0.15721489
1979,7,24,44078,0.15638096
1979,7,25,44079,0.15582338
1979,7,26,44080,0.15544603
1979,7,27,44081,0.15446363
1979,7,28,44082,0.15333375
1979,7,29,44083,0.15229505
1979,7,30,44084,0.15133246
1979,7,31,44085,0.15121426
1979,8,1,44086,0.15056881
1979,8,2,44087,0.15018473
1979,8,3,44088,0.15036307
1979,8,4,44089,0.14921728
1979,8,5,44090,0.14703631
1979,8,6,44091,0.14551679
1979,8,7,44092,0.14443170
1979,8,8,44093,0.14336777
1979,8,9,44094,0.14170041
1979,8,10,44095,0.14032960
1979,8,11,44096,0.13880409
1979,8,12,44097,0.13779998
1979,8,13,44098,0.13700296
1979,8,14,44099,0.13698996
1979,8,15,44100,0.13552123
1979,8,16,44101,0.13450090
1979,8,17,44102,0.13507972
1979,8,18,44103,0.13627441
1979,8,19,44104,0.13567465
1979,8,20,44105,0.13596141
1979,8,21,44106,0.13609614
1979,8,22,44107,0.13568473
1979,8,23,44108,0.13543678
1979,8,24,44109,0.13493067
1979,8,25,44110,0.13427772
1979,8,26,44111,0.13472860
1979,8,27,44112,0.13477786
1979,8,28,44113,0.13344334
1979,8,29,44114,0.13375792
1979,8,30,44115,0.13352837
1979,8,31,44116,0.13281819
1979,9,1,44117,0.13257330
1979,9,2,44118,0.13353825
1979,9,3,44119,0.13388280
1979,9,4,44120,0.13529481
1979,9,5,44121,0.13594839
1979,9,6,44122,0.13560948
1979,9,7,44123,0.13513339
1979,9,8,44124,0.13491819
1979,9,9,44125,0.13566623
1979,9,10,44126,0.13584520
1979,9,11,44127,0.13525023
1979,9,12,44128,0.13567372
1979,9,13,44129,0.13549767
1979,9,14,44130,0.13482531
1979,9,15,44131,0.13305062
1979,9,16,44132,0.13089257
1979,9,17,44133,0.12938834
1979,9,18,44134,0.12855242
1979,9,19,44135,0.12806869
1979,9,20,44136,0.12749938
1979,9,21,44137,0.12687447
1979,9,22,44138,0.12745690
1979,9,23,44139,0.12627020
1979,9,24,44140,0.12512591
1979,9,25,44141,0.12361824
1979,9,26,44142,0.12167217
1979,9,27,44143,0.12028921
1979,9,28,44144,0.11916573
1979,9,29,44145,0.11787538
1979,9,30,44146,0.11599113
1979,10,1,44147,0.11407479
1979,10,2,44148,0.11207602
1979,10,3,44149,0.11094050
1979,10,4,44150,0.10962883
1979,10,5,44151,0.10809900
1979,10,6,44152,0.10705344
1979,10,7,44153,0.10584868
1979,10,8,44154,0.10420042
1979,10,9,44155,0.10321697
1979,10,10,44156,0.10207447
1979,10,11,44157,0.10104844
1979,10,12,44158,0.09989253
1979,10,13,44159,0.09873992
1979,10,14,44160,0.09862910
1979,10,15,44161,0.09897035
1979,10,16,44162,0.09822132
1979,10,17,44163,0.09732379
1979,10,18,44164,0.09681334
1979,10,19,44165,0.09704323
1979,10,20,44166,0.09647186
1979,10,21,44167,0.09519830
1979,10,22,44168,0.09497186
1979,10,23,44169,0.09522769
1979,10,24,44170,0.09439707
1979,10,25,44171,0.09378871
1979,10,26,44172,0.09368331
1979,10,27,44173,0.09262502
1979,10,28,44174,0.09174043
1979,10,29,44175,0.09013920
1979,10,30,44176,0.09054113
1979,10,31,44177,0.09007982
1979,11,1,44178,0.09056741
1979,11,2,44179,0.09013371
1979,11,3,44180,0.09007711
1979,11,4,44181,0.09015400
1979,11,5,44182,0.08980005
1979,11,6,44183,0.08955454
1979,11,7,44184,0.08898577
1979,11,8,44185,0.08892632
1979,11,9,44186,0.09000445
1979,11,10,44187,0.09167950
1979,11,11,44188,0.09177804
1979,11,12,44189,0.09094600
1979,11,13,44190,0.09036411
1979,11,14,44191,0.09044811
1979,11,15,44192,0.09073386
1979,11,16,44193,0.09098470
1979,11,17,44194,0.09165194
1979,11,18,44195,0.09138793
1979,11,19,44196,0.09190204
1979,11,20,44197,0.09282478
1979,11,21,44198,0.09349433
1979,11,22,44199,0.09459197
1979,11,23,44200,0.09495257
1979,11,24,44201,0.09497091
1979,11,25,44202,0.09577292
1979,11,26,44203,0.09621208
1979,11,27,44204,0.09533083
1979,11,28,44205,0.09437491
1979,11,29,44206,0.09385306
1979,11,30,44207,0.09328624
1979,12,1,44208,0.09423712
1979,12,2,44209,0.09374601
1979,12,3,44210,0.09252364
1979,12,4,44211,0.09239952
1979,12,5,44212,0.09193585
1979,12,6,44213,0.09105226
1979,12,7,44214,0.09067377
1979,12,8,44215,0.09005029
1979,12,9,44216,0.09024195
1979,12,10,44217,0.08979595
1979,12,11,44218,0.08933746
1979,12,12,44219,0.08938824
1979,12,13,44220,0.09068203
1979,12,14,44221,0.09144154
1979,12,15,44222,0.09182259
1979,12,16,44223,0.09137543
1979,12,17,44224,0.09149599
1979,12,18,44225,0.09084500
1979,12,19,44226,0.09084897
1979,12,20,44227,0.09140227
1979,12,21,44228,0.09285878
1979,12,22,44229,0.09518340
1979,12,23,44230,0.09642076
1979,12,24,44231,0.09771115
1979,12,25,44232,0.09830070
1979,12,26,44233,0.09895517
1979,12,27,44234,0.10011963
1979,12,28,44235,0.10175013
1979,12,29,44236,0.10324255
1979,12,30,44237,0.10565356
1979,12,31,44238,0.10697801
1980,1,1,44239,0.10666713
1980,1,2,44240,0.10675742
1980,1,3,44241,0.10611471
1980,1,4,44242,0.10693691
1980,1,5,44243,0.10833326
1980,1,6,44244,0.10932804
1980,1,7,44245,0.10979331
1980,1,8,44246,0.11035903
1980,1,9,44247,0.11179070
1980,1,10,44248,0.11265735
1980,1,11,44249,0.11428622
1980,1,12,44250,0.11560487
1980,1,13,44251,0.11627638
1980,1,14,44252,0.11736031
1980,1,15,44253,0.11775863
1980,1,16,44254,0.11825697
1980,1,17,44255,0.11975216
1980,1,18,44256,0.12061769
1980,1,19,44257,0.12093154
1980,1,20,44258,0.12123484
1980,1,21,44259,0.12215112
1980,1,22,44260,0.12270462
1980,1,23,44261,0.12384854
1980,1,24,44262,0.12573806
1980,1,25,44263,0.12616474
1980,1,26,44264,0.12660792
1980,1,27,44265,0.12714132
1980,1,28,44266,0.12820863
1980,1,29,44267,0.12927334
1980,1,30,44268,0.12964436
1980,1,31,44269,0.13075571
1980,2,1,44270,0.13236508
1980,2,2,44271,0.13364266
1980,2,3,44272,0.13486176
1980,2,4,44273,0.13616026
1980,2,5,44274,0.13706574
1980,2,6,44275,0.13683128
1980,2,7,44276,0.13692487
1980,2,8,44277,0.13771281
1980,2,9,44278,0.13830768
1980,2,10,44279,0.14009885
1980,2,11,44280,0.14124289
1980,2,12,44281,0.14108979
1980,2,13,44282,0.14168658
1980,2,14,44283,0.14319537
1980,2,15,44284,0.14481217
1980,2,16,44285,0.14605959
1980,2,17,44286,0.14820146
1980,2,18,44287,0.15049255
1980,2,19,44288,0.15143285
1980,2,20,44289,0.15126593
1980,2,21,44290,0.15197374
1980,2,22,44291,0.15333292
1980,2,23,44292,0.15381675
1980,2,24,44293,0.15480334
1980,2,25,44294,0.15607970
1980,2,26,44295,0.15750844
1980,2,27,44296,0.15832939
1980,2,28,44297,0.15826327
1980,2,29,44298,0.15839070
1980,3,1,44299,0.16024737
1980,3,2,44300,0.16156789
1980,3,3,44301,0.16220035
1980,3,4,44302,0.16290846
1980,3,5,44303,0.16489449
1980,3,6,44304,0.16647571
1980,3,7,44305,0.16803432
1980,3,8,44306,0.16885887
1980,3,9,44307,0.16839240
1980,3,10,44308,0.16856896
1980,3,11,44309,0.16937191
1980,3,12,44310,0.16990551
1980,3,13,44311,0.17016062
1980,3,14,44312,0.16924026
1980,3,15,44313,0.16929732
1980,3,16,44314,0.16910671
1980,3,17,44315,0.17026628
1980,3,18,44316,0.17020359
1980,3,19,44317,0.17073782
1980,3,20,44318,0.17033385
1980,3,21,44319,0.17002222
1980,3,22,44320,0.16810787
1980,3,23,44321,0.16684961
1980,3,24,44322,0.16650836
1980,3,25,44323,0.16638516
1980,3,26,44324,0.16589984
1980,3,27,44325,0.16604196
1980,3,28,44326,0.16585383
1980,3,29,44327,0.16566458
1980,3,30,44328,0.16663868
1980,3,31,44329,0.16689500
1980,4,1,44330,0.16714456
1980,4,2,44331,0.16804884
1980,4,3,44332,0.16812037
1980,4,4,44333,0.16818629
1980,4,5,44334,0.16785643
1980,4,6,44335,0.16675347
1980,4,7,44336,0.16612656
1980,4,8,44337,0.16638684
1980,4,9,44338,0.16589805
1980,4,10,44339,0.16561639
1980,4,11,44340,0.16581824
1980,4,12,44341,0.16760590
1980,4,13,44342,0.16843356
1980,4,14,44343,0.16892167
1980,4,15,44344,0.16852604
1980,4,16,44345,0.16824946
1980,4,17,44346,0.16736782
1980,4,18,44347,0.16624868
1980,4,19,44348,0.16576238
1980,4,20,44349,0.16491358
1980,4,21,44350,0.16279649
1980,4,22,44351,0.16084343
1980,4,23,44352,0.15940302
1980,4,24,44353,0.15753348
1980,4,25,44354,0.15591353
1980,4,26,44355,0.15429521
1980,4,27,44356,0.15245453
1980,4,28,44357,0.15080814
1980,4,29,44358,0.14936438
1980,4,30,44359,0.14827219
1980,5,1,44360,0.14794568
1980,5,2,44361,0.14713730
1980,5,3,44362,0.14600802
1980,5,4,44363,0.14393683
1980,5,5,44364,0.14204944
1980,5,6,44365,0.14122101
1980,5,7,44366,0.14007384
1980,5,8,44367,0.13954453
1980,5,9,44368,0.13835623
1980,5,10,44369,0.13713584
1980,5,11,44370,0.13569722
1980,5,12,44371,0.13463267
1980,5,13,44372,0.13358104
1980,5,14,44373,0.13262880
1980,5,15,44374,0.13192646
1980,5,16,44375,0.13147854
1980,5,17,44376,0.12957579
1980,5,18,44377,0.12763401
1980,5,19,44378,0.12623533
1980,5,20,44379,0.12458382
1980,5,21,44380,0.12287030
1980,5,22,44381,0.12237231
1980,5,23,44382,0.12154871
1980,5,24,44383,0.12013291
1980,5,25,44384,0.11852415
1980,5,26,44385,0.11635435
1980,5,27,44386,0.11552052
1980,5,28,44387,0.11348264
1980,5,29,44388,0.11183487
1980,5,30,44389,0.11047762
1980,5,31,44390,0.10882474
1980,6,1,44391,0.10812697
1980,6,2,44392,0.10703681
1980,6,3,44393,0.10532065
1980,6,4,44394,0.10448456
1980,6,5,44395,0.10374128
1980,6,6,44396,0.10276483
1980,6,7,44397,0.10225886
1980,6,8,44398,0.10252853
1980,6,9,44399,0.10222213
1980,6,10,44400,0.10199790
1980,6,11,44401,0.10134555
1980,6,12,44402,0.10069065
1980,6,13,44403,0.09989785
1980,6,14,44404,0.09823582
1980,6,15,44405,0.09730601
1980,6,16,44406,0.09586046
1980,6,17,44407,0.09419460
1980,6,18,44408,0.09279065
1980,6,19,44409,0.09330321
1980,6,20,44410,0.09384363
1980,6,21,44411,0.09254041
1980,6,22,44412,0.09047670
1980,6,23,44413,0.08884154
1980,6,24,44414,0.08804193
1980,6,25,44415,0.08750937
1980,6,26,44416,0.08724898
1980,6,27,44417,0.08701586
1980,6,28,44418,0.08596235
1980,6,29,44419,0.08472201
1980,6,30,44420,0.08356023
1980,7,1,44421,0.08266771
1980,7,2,44422,0.08316180
1980,7,3,44423,0.08351803
1980,7,4,44424,0.08217847
1980,7,5,44425,0.08050228
1980,7,6,44426,0.07907956
1980,7,7,44427,0.07844993
1980,7,8,44428,0.07769267
1980,7,9,44429,0.07790491
1980,7,10,44430,0.07816422
1980,7,11,44431,0.07743227
1980,7,12,44432,0.07612013
1980,7,13,44433,0.07548330
1980,7,14,44434,0.07435826
1980,7,15,44435,0.07442233
1980,7,16,44436,0.07376617
1980,7,17,44437,0.07212045
1980,7,18,44438,0.07178944
1980,7,19,44439,0.07093093
1980,7,20,44440,0.07065931
1980,7,21,44441,0.07129145
1980,7,22,44442,0.07069084
1980,7,23,44443,0.07082558
1980,7,24,44444,0.07102409
1980,7,25,44445,0.07100050
1980,7,26,44446,0.07163800
1980,7,27,44447,0.07102625
1980,7,28,44448,0.07099754
1980,7,29,44449,0.07076030
1980,7,30,44450,0.07030454
1980,7,31,44451,0.06947212
1980,8,1,44452,0.06951413
1980,8,2,44453,0.06982154
1980,8,3,44454,0.06907623
1980,8,4,44455,0.06874884
1980,8,5,44456,0.06906738
1980,8,6,44457,0.06965311
1980,8,7,44458,0.06921434
1980,8,8,44459,0.06877818
1980,8,9,44460,0.06797332
1980,8,10,44461,0.06850942
1980,8,11,44462,0.06930253
1980,8,12,44463,0.06875541
1980,8,13,44464,0.06848074
1980,8,14,44465,0.06910680
1980,8,15,44466,0.07050407
1980,8,16,44467,0.07199536
1980,8,17,44468,0.07229037
1980,8,18,44469,0.07213807
1980,8,19,44470,0.07267565
1980,8,20,44471,0.07380163
1980,8,21,44472,0.07387901
1980,8,22,44473,0.07360072
1980,8,23,44474,0.07371887
1980,8,24,44475,0.07370369
1980,8,25,44476,0.07377678
1980,8,26,44477,0.07458152
1980,8,27,44478,0.07469097
1980,8,28,44479,0.07407571
1980,8,29,44480,0.07396792
1980,8,30,44481,0.07423782
1980,8,31,44482,0.07475269
1980,9,1,44483,0.07428628
1980,9,2,44484,0.07427287
1980,9,3,44485,0.07331877
1980,9,4,44486,0.07278880
1980,9,5,44487,0.07186945
1980,9,6,44488,0.07119341
1980,9,7,44489,0.06979018
1980,9,8,44490,0.06807023
1980,9,9,44491,0.06817159
1980,9,10,44492,0.06748627
1980,9,11,44493,0.06581579
1980,9,12,44494,0.06421994
1980,9,13,44495,0.06220984
1980,9,14,44496,0.06077997
1980,9,15,44497,0.05953949
1980,9,16,44498,0.05833803
1980,9,17,44499,0.05656735
1980,9,18,44500,0.05421061
1980,9,19,44501,0.05279909
1980,9,20,44502,0.05181392
1980,9,21,44503,0.05169723
1980,9,22,44504,0.05113445
1980,9,23,44505,0.05031791
1980,9,24,44506,0.04972115
1980,9,25,44507,0.04887540
1980,9,26,44508,0.04938238
1980,9,27,44509,0.05036393
1980,9,28,44510,0.05090204
1980,9,29,44511,0.04909894
1980,9,30,44512,0.04738754
1980,10,1,44513,0.04681305
1980,10,2,44514,0.04640751
1980,10,3,44515,0.04582778
1980,10,4,44516,0.04546746
1980,10,5,44517,0.04475232
1980,10,6,44518,0.04393670
1980,10,7,44519,0.04244555
1980,10,8,44520,0.04106810
1980,10,9,44521,0.03939461
1980,10,10,44522,0.03804388
1980,10,11,44523,0.03731989
1980,10,12,44524,0.03622632
1980,10,13,44525,0.03537761
1980,10,14,44526,0.03413184
1980,10,15,44527,0.03375659
1980,10,16,44528,0.03463682
1980,10,17,44529,0.03612348
1980,10,18,44530,0.03756373
1980,10,19,44531,0.03793509
1980,10,20,44532,0.03798856
1980,10,21,44533,0.03833497
1980,10,22,44534,0.03900331
1980,10,23,44535,0.03926827
1980,10,24,44536,0.03934504
1980,10,25,44537,0.03919398
1980,10,26,44538,0.03734307
1980,10,27,44539,0.03617985
1980,10,28,44540,0.03581556
1980,10,29,44541,0.03550309
1980,10,30,44542,0.03454580
1980,10,31,44543,0.03335701
1980,11,1,44544,0.03164894
1980,11,2,44545,0.03019630
1980,11,3,44546,0.02884728
1980,11,4,44547,0.02860659
1980,11,5,44548,0.02865500
1980,11,6,44549,0.02869781
1980,11,7,44550,0.02837336
1980,11,8,44551,0.02948501
1980,11,9,44552,0.02982485
1980,11,10,44553,0.02898416
1980,11,11,44554,0.02850424
1980,11,12,44555,0.02865406
1980,11,13,44556,0.02847488
1980,11,14,44557,0.02764194
1980,11,15,44558,0.02801287
1980,11,16,44559,0.02942991
1980,11,17,44560,0.03068339
1980,11,18,44561,0.03181945
1980,11,19,44562,0.03178850
1980,11,20,44563,0.03238243
1980,11,21,44564,0.03402902
1980,11,22,44565,0.03477749
1980,11,23,44566,0.03546506
1980,11,24,44567,0.03601092
1980,11,25,44568,0.03633144
1980,11,26,44569,0.03727379
1980,11,27,44570,0.03890776
1980,11,28,44571,0.04017223
1980,11,29,44572,0.04097188
1980,11,30,44573,0.04181916
1980,12,1,44574,0.04294126
1980,12,2,44575,0.04391466
1980,12,3,44576,0.04420812
1980,12,4,44577,0.04466539
1980,12,5,44578,0.04483467
1980,12,6,44579,0.04486570
1980,12,7,44580,0.04445440
1980,12,8,44581,0.04446335
1980,12,9,44582,0.04493639
1980,12,10,44583,0.04630878
1980,12,11,44584,0.04752693
1980,12,12,44585,0.04815525
1980,12,13,44586,0.04914360
1980,12,14,44587,0.04916670
1980,12,15,44588,0.04850872
1980,12,16,44589,0.04853538
1980,12,17,44590,0.04866120
1980,12,18,44591,0.04829059
1980,12,19,44592,0.04972478
1980,12,20,44593,0.05113783
1980,12,21,44594,0.05151285
1980,12,22,44595,0.05176771
1980,12,23,44596,0.05224205
1980,12,24,44597,0.05371795
1980,12,25,44598,0.05539385
1980,12,26,44599,0.05735105
1980,12,27,44600,0.05944654
1980,12,28,44601,0.06150087
1980,12,29,44602,0.06209937
1980,12,30,44603,0.06310608
1980,12,31,44604,0.06364267
1981,1,1,44605,0.06504979
1981,1,2,44606,0.06615907
1981,1,3,44607,0.06658130
1981,1,4,44608,0.06725037
1981,1,5,44609,0.06730424
1981,1,6,44610,0.06813211
1981,1,7,44611,0.06933632
1981,1,8,44612,0.07046608
1981,1,9,44613,0.07149432
1981,1,10,44614,0.07300084
1981,1,11,44615,0.07473252
1981,1,12,44616,0.07706438
1981,1,13,44617,0.07912649
1981,1,14,44618,0.08054727
1981,1,15,44619,0.08137034
1981,1,16,44620,0.08186552
1981,1,17,44621,0.08255352
1981,1,18,44622,0.08317993
1981,1,19,44623,0.08416287
1981,1,20,44624,0.08638946
1981,1,21,44625,0.08757863
1981,1,22,44626,0.08976277
1981,1,23,44627,0.09155125
1981,1,24,44628,0.09410749
1981,1,25,44629,0.09596256
1981,1,26,44630,0.09726873
1981,1,27,44631,0.09882194
1981,1,28,44632,0.10012654
1981,1,29,44633,0.10138138
1981,1,30,44634,0.10306758
1981,1,31,44635,0.10360226
1981,2,1,44636,0.10561920
1981,2,2,44637,0.10763411
1981,2,3,44638,0.10913617
1981,2,4,44639,0.10992332
1981,2,5,44640,0.11071027
1981,2,6,44641,0.11195114
1981,2,7,44642,0.11282532
1981,2,8,44643,0.11356165
1981,2,9,44644,0.11477192
1981,2,10,44645,0.11748200
1981,2,11,44646,0.11955356
1981,2,12,44647,0.12060357
1981,2,13,44648,0.12111947
1981,2,14,44649,0.12301693
1981,2,15,44650,0.12419922
1981,2,16,44651,0.12544496
1981,2,17,44652,0.12570675
1981,2,18,44653,0.12631055
1981,2,19,44654,0.12790113
1981,2,20,44655,0.12916619
1981,2,21,44656,0.12967996
1981,2,22,44657,0.13098809
1981,2,23,44658,0.13103926
1981,2,24,44659,0.13110166
1981,2,25,44660,0.13068482
1981,2,26,44661,0.13005229
1981,2,27,44662,0.12911961
1981,2,28,44663,0.12886106
1981,3,1,44664,0.12882917
1981,3,2,44665,0.12957290
1981,3,3,44666,0.12986769
1981,3,4,44667,0.13046984
1981,3,5,44668,0.13110830
1981,3,6,44669,0.13196842
1981,3,7,44670,0.13277358
1981,3,8,44671,0.13338142
1981,3,9,44672,0.13414910
1981,3,10,44673,0.13494809
1981,3,11,44674,0.13630396
1981,3,12,44675,0.13609606
1981,3,13,44676,0.13678986
1981,3,14,44677,0.13746296
1981,3,15,44678,0.13630294
1981,3,16,44679,0.13587236
1981,3,17,44680,0.13682041
1981,3,18,44681,0.13748739
1981,3,19,44682,0.13782797
1981,3,20,44683,0.13849844
1981,3,21,44684,0.13900182
1981,3,22,44685,0.13987135
1981,3,23,44686,0.13972950
1981,3,24,44687,0.14154258
1981,3,25,44688,0.14281173
1981,3,26,44689,0.14447851
1981,3,27,44690,0.14604860
1981,3,28,44691,0.14771304
1981,3,29,44692,0.14989875
1981,3,30,44693,0.15212484
1981,3,31,44694,0.15306461
1981,4,1,44695,0.15489007
1981,4,2,44696,0.15511603
1981,4,3,44697,0.15494780
1981,4,4,44698,0.15528174
1981,4,5,44699,0.15515222
1981,4,6,44700,0.15406813
1981,4,7,44701,0.15256580
1981,4,8,44702,0.15161606
1981,4,9,44703,0.15092008
1981,4,10,44704,0.14947791
1981,4,11,44705,0.14843222
1981,4,12,44706,0.14705991
1981,4,13,44707,0.14641319
1981,4,14,44708,0.14639936
1981,4,15,44709,0.14610172
1981,4,16,44710,0.14528412
1981,4,17,44711,0.14512512
1981,4,18,44712,0.14552618
1981,4,19,44713,0.14683965
1981,4,20,44714,0.14661036
1981,4,21,44715,0.14601295
1981,4,22,44716,0.14541815
1981,4,23,44717,0.14562832
1981,4,24,44718,0.14543135
1981,4,25,44719,0.14476136
1981,4,26,44720,0.14316533
1981,4,27,44721,0.14216089
1981,4,28,44722,0.14118290
1981,4,29,44723,0.14180889
1981,4,30,44724,0.14202531
1981,5,1,44725,0.14183694
1981,5,2,44726,0.14204274
1981,5,3,44727,0.14117187
1981,5,4,44728,0.14055031
1981,5,5,44729,0.13909878
1981,5,6,44730,0.13845911
1981,5,7,44731,0.13761732
1981,5,8,44732,0.13701015
1981,5,9,44733,0.13701141
1981,5,10,44734,0.13747022
1981,5,11,44735,0.13727733
1981,5,12,44736,0.13565008
1981,5,13,44737,0.13385040
1981,5,14,44738,0.13137234
1981,5,15,44739,0.12935756
1981,5,16,44740,0.12762471
1981,5,17,44741,0.12638528
1981,5,18,44742,0.12538682
1981,5,19,44743,0.12582014
1981,5,20,44744,0.12782043
1981,5,21,44745,0.12831467
1981,5,22,44746,0.12695597
1981,5,23,44747,0.12528199
1981,5,24,44748,0.12373989
1981,5,25,44749,0.12256257
1981,5,26,44750,0.12184617
1981,5,27,44751,0.12102203
1981,5,28,44752,0.11985880
1981,5,29,44753,0.11838492
1981,5,30,44754,0.11683186
