Year,Month,Day,MJD,OAM_ms
2000,6,30,51725,0.02126791
2000,7,1,51726,0.02120709
2000,7,2,51727,0.02020541
2000,7,3,51728,0.01745127
2000,7,4,51729,0.00439349
2000,7,5,51730,0.01423234
2000,7,6,51731,0.00767072
2000,7,7,51732,0.01313511
2000,7,8,51733,0.03720540
2000,7,9,51734,0.04369265
2000,7,10,51735,0.06866123
2000,7,11,51736,0.06143162
2000,7,12,51737,0.06311170
2000,7,13,51738,0.06322219
2000,7,14,51739,0.05445288
2000,7,15,51740,0.04596637
2000,7,16,51741,0.07503615
2000,7,17,51742,0.06160996
2000,7,18,51743,0.04322670
2000,7,19,51744,0.04025024
2000,7,20,51745,0.02772160
2000,7,21,51746,0.01161311
2000,7,22,51747,-0.00210479
2000,7,23,51748,0.00264221
2000,7,24,51749,0.02466045
2000,7,25,51750,0.02958807
2000,7,26,51751,0.07339957
2000,7,27,51752,0.03568557
2000,7,28,51753,-0.00467777
2000,7,29,51754,0.02565718
2000,7,30,51755,0.02478702
2000,7,31,51756,0.01268898
2000,8,1,51757,0.02992364
2000,8,2,51758,0.04561728
2000,8,3,51759,0.08082823
2000,8,4,51760,0.06063797
2000,8,5,51761,0.01838223
2000,8,6,51762,-0.00518828
2000,8,7,51763,0.01212297
2000,8,8,51764,0.00078980
2000,8,9,51765,0.00147295
2000,8,10,51766,0.02323748
2000,8,11,51767,-0.00088802
2000,8,12,51768,0.00074439
2000,8,13,51769,-0.00536718
2000,8,14,51770,-0.00086086
2000,8,15,51771,0.01047573
2000,8,16,51772,0.03325326
2000,8,17,51773,0.04082873
2000,8,18,51774,0.04175048
2000,8,19,51775,-0.01934884
2000,8,20,51776,-0.02909967
2000,8,21,51777,-0.02731918
2000,8,22,51778,-0.04142436
2000,8,23,51779,-0.04699085
2000,8,24,51780,-0.05204561
2000,8,25,51781,-0.04735170
2000,8,26,51782,-0.04911383
2000,8,27,51783,-0.03393699
2000,8,28,51784,-0.05992265
2000,8,29,51785,-0.04925557
2000,8,30,51786,-0.01581686
2000,8,31,51787,-0.02762333
2000,9,1,51788,0.00395124
2000,9,2,51789,-0.02478402
2000,9,3,51790,-0.02644757
2000,9,4,51791,-0.02495475
2000,9,5,51792,-0.02668436
2000,9,6,51793,-0.03470254
2000,9,7,51794,-0.06565374
2000,9,8,51795,-0.08136182
2000,9,9,51796,-0.07019762
2000,9,10,51797,-0.03667075
2000,9,11,51798,0.02213270
2000,9,12,51799,-0.04182667
2000,9,13,51800,-0.03972011
2000,9,14,51801,-0.04475312
2000,9,15,51802,0.02618405
2000,9,16,51803,0.03895690
2000,9,17,51804,0.03045472
2000,9,18,51805,0.00152949
2000,9,19,51806,-0.03287133
2000,9,20,51807,-0.02895202
2000,9,21,51808,-0.03596341
2000,9,22,51809,-0.01982857
2000,9,23,51810,-0.03547289
2000,9,24,51811,-0.03363235
2000,9,25,51812,0.02028853
2000,9,26,51813,0.01052111
2000,9,27,51814,0.01014243
2000,9,28,51815,0.00444638
2000,9,29,51816,0.01550243
2000,9,30,51817,0.04161643
2000,10,1,51818,0.04379233
2000,10,2,51819,0.03223332
2000,10,3,51820,0.00739330
2000,10,4,51821,-0.04114061
2000,10,5,51822,-0.05718467
2000,10,6,51823,-0.02437169
2000,10,7,51824,-0.01842142
2000,10,8,51825,-0.00006083
2000,10,9,51826,0.03315609
2000,10,10,51827,-0.00403465
2000,10,11,51828,0.00452436
2000,10,12,51829,-0.03814272
2000,10,13,51830,-0.03096649
2000,10,14,51831,-0.01811872
2000,10,15,51832,0.01485227
2000,10,16,51833,-0.03683512
2000,10,17,51834,-0.01828949
2000,10,18,51835,0.00772254
2000,10,19,51836,-0.00146626
2000,10,20,51837,0.00337720
2000,10,21,51838,-0.02116609
2000,10,22,51839,-0.01190576
2000,10,23,51840,-0.00236597
2000,10,24,51841,-0.02464439
2000,10,25,51842,-0.04875580
2000,10,26,51843,-0.03929092
2000,10,27,51844,0.00449232
2000,10,28,51845,-0.02898188
2000,10,29,51846,-0.05077601
2000,10,30,51847,-0.00328698
2000,10,31,51848,-0.01075324
2000,11,1,51849,-0.04569590
2000,11,2,51850,-0.04236488
2000,11,3,51851,0.00243644
2000,11,4,51852,0.02885896
2000,11,5,51853,-0.01162557
2000,11,6,51854,0.00921405
2000,11,7,51855,0.00486162
2000,11,8,51856,-0.02497729
2000,11,9,51857,0.02272050
2000,11,10,51858,0.01186595
2000,11,11,51859,0.00937107
2000,11,12,51860,0.01258865
2000,11,13,51861,-0.02705978
2000,11,14,51862,-0.02751162
2000,11,15,51863,-0.04332175
2000,11,16,51864,-0.08787365
2000,11,17,51865,-0.08429224
2000,11,18,51866,-0.07508882
2000,11,19,51867,-0.03559746
2000,11,20,51868,-0.00998318
2000,11,21,51869,-0.05508109
2000,11,22,51870,-0.00506253
2000,11,23,51871,-0.05323440
2000,11,24,51872,-0.03820599
2000,11,25,51873,-0.00381234
2000,11,26,51874,-0.05003420
2000,11,27,51875,-0.08016050
2000,11,28,51876,-0.06140652
2000,11,29,51877,-0.02213421
2000,11,30,51878,-0.01420467
2000,12,1,51879,-0.03644413
2000,12,2,51880,-0.03347290
2000,12,3,51881,-0.01353488
2000,12,4,51882,0.03229234
2000,12,5,51883,0.00054358
2000,12,6,51884,0.01217114
2000,12,7,51885,-0.00303503
2000,12,8,51886,-0.02424479
2000,12,9,51887,-0.00678978
2000,12,10,51888,-0.02106225
2000,12,11,51889,-0.03325620
2000,12,12,51890,-0.02501685
2000,12,13,51891,-0.01502022
2000,12,14,51892,0.01382869
2000,12,15,51893,0.03831468
2000,12,16,51894,0.01805533
2000,12,17,51895,-0.00204297
2000,12,18,51896,-0.02760240
2000,12,19,51897,-0.04539579
2000,12,20,51898,-0.04184323
2000,12,21,51899,-0.07126293
2000,12,22,51900,-0.04599173
2000,12,23,51901,-0.02515731
2000,12,24,51902,-0.04927322
2000,12,25,51903,-0.05266105
2000,12,26,51904,-0.06430714
2000,12,27,51905,-0.02207504
2000,12,28,51906,-0.02424416
2000,12,29,51907,-0.06856222
2000,12,30,51908,-0.04312924
2000,12,31,51909,-0.03841543
2001,1,1,51910,-0.04261876
2001,1,2,51911,-0.01284069
2001,1,3,51912,-0.02643077
2001,1,4,51913,-0.01154138
2001,1,5,51914,-0.01378049
2001,1,6,51915,-0.03399488
2001,1,7,51916,-0.03590642
2001,1,8,51917,-0.06528535
2001,1,9,51918,-0.01810527
2001,1,10,51919,-0.06540335
2001,1,11,51920,-0.08766039
2001,1,12,51921,-0.08510060
2001,1,13,51922,-0.04436133
2001,1,14,51923,-0.01031785
2001,1,15,51924,-0.01413105
2001,1,16,51925,-0.01578248
2001,1,17,51926,-0.04706856
2001,1,18,51927,-0.04298648
2001,1,19,51928,-0.01118975
2001,1,20,51929,0.01654073
2001,1,21,51930,-0.06218108
2001,1,22,51931,-0.04908621
2001,1,23,51932,-0.04390132
2001,1,24,51933,-0.07185069
2001,1,25,51934,-0.04506368
2001,1,26,51935,-0.08684966
2001,1,27,51936,-0.09670667
2001,1,28,51937,-0.07239892
2001,1,29,51938,-0.06230649
2001,1,30,51939,-0.02533182
2001,1,31,51940,-0.07584337
2001,2,1,51941,-0.07949752
2001,2,2,51942,-0.06827899
2001,2,3,51943,-0.09827293
2001,2,4,51944,-0.08866862
2001,2,5,51945,-0.08705594
2001,2,6,51946,-0.09483022
2001,2,7,51947,-0.05161115
2001,2,8,51948,-0.03449972
2001,2,9,51949,0.00809389
2001,2,10,51950,0.01206882
2001,2,11,51951,-0.03707508
2001,2,12,51952,-0.03402490
2001,2,13,51953,-0.00308421
2001,2,14,51954,0.01184918
2001,2,15,51955,-0.00952714
2001,2,16,51956,-0.03351326
2001,2,17,51957,-0.08634274
2001,2,18,51958,-0.03903469
2001,2,19,51959,-0.01061509
2001,2,20,51960,0.00874368
2001,2,21,51961,-0.04648465
2001,2,22,51962,-0.04989102
2001,2,23,51963,-0.03226768
2001,2,24,51964,-0.03626134
2001,2,25,51965,-0.02868169
2001,2,26,51966,0.02084800
2001,2,27,51967,0.06525677
2001,2,28,51968,0.04004364
2001,3,1,51969,0.03063601
2001,3,2,51970,-0.02540989
2001,3,3,51971,-0.01754356
2001,3,4,51972,0.01875236
2001,3,5,51973,-0.01205505
2001,3,6,51974,-0.03132411
2001,3,7,51975,-0.01660707
2001,3,8,51976,-0.03590850
2001,3,9,51977,0.02792094
2001,3,10,51978,0.02271685
2001,3,11,51979,0.02265341
2001,3,12,51980,0.05055744
2001,3,13,51981,0.05296830
2001,3,14,51982,0.03648551
2001,3,15,51983,-0.01551611
2001,3,16,51984,0.01263682
2001,3,17,51985,-0.00177409
2001,3,18,51986,0.01344515
2001,3,19,51987,-0.01276606
2001,3,20,51988,0.00887206
2001,3,21,51989,-0.01116740
2001,3,22,51990,0.00437316
2001,3,23,51991,0.02244687
2001,3,24,51992,-0.00402020
2001,3,25,51993,-0.01232158
2001,3,26,51994,0.01571517
2001,3,27,51995,0.03348785
2001,3,28,51996,0.01788714
2001,3,29,51997,0.03606300
2001,3,30,51998,0.05073705
2001,3,31,51999,0.02698481
2001,4,1,52000,0.00781784
2001,4,2,52001,-0.00239980
2001,4,3,52002,-0.01794278
2001,4,4,52003,-0.01296409
2001,4,5,52004,0.00426552
2001,4,6,52005,-0.01406324
2001,4,7,52006,-0.00474597
2001,4,8,52007,-0.02486306
2001,4,9,52008,-0.01702605
2001,4,10,52009,0.00466676
2001,4,11,52010,0.01295562
2001,4,12,52011,0.02906372
2001,4,13,52012,0.00528317
2001,4,14,52013,-0.00597112
2001,4,15,52014,0.03103906
2001,4,16,52015,0.02447716
2001,4,17,52016,0.03063275
2001,4,18,52017,0.05003900
2001,4,19,52018,0.03722824
2001,4,20,52019,0.02769085
2001,4,21,52020,0.03501214
2001,4,22,52021,0.00513431
2001,4,23,52022,-0.04340219
2001,4,24,52023,-0.06077304
2001,4,25,52024,-0.05421908
2001,4,26,52025,-0.02476732
2001,4,27,52026,-0.03322699
2001,4,28,52027,-0.01881058
2001,4,29,52028,0.01407618
2001,4,30,52029,0.01548149
2001,5,1,52030,-0.00243545
2001,5,2,52031,-0.02415247
2001,5,3,52032,-0.00849448
2001,5,4,52033,-0.03291971
2001,5,5,52034,-0.04018101
2001,5,6,52035,-0.01245083
2001,5,7,52036,0.01309586
2001,5,8,52037,0.02409935
2001,5,9,52038,0.03774156
2001,5,10,52039,-0.00111427
2001,5,11,52040,0.02131144
2001,5,12,52041,0.04515275
2001,5,13,52042,0.01909327
2001,5,14,52043,0.03498916
2001,5,15,52044,0.04453879
2001,5,16,52045,0.03710830
2001,5,17,52046,0.04629223
2001,5,18,52047,0.03373555
2001,5,19,52048,0.00640824
2001,5,20,52049,0.00872161
2001,5,21,52050,0.00297782
2001,5,22,52051,0.02225729
2001,5,23,52052,-0.02017745
2001,5,24,52053,0.01039995
2001,5,25,52054,0.01752209
2001,5,26,52055,0.01729138
2001,5,27,52056,0.04959875
2001,5,28,52057,0.06231649
2001,5,29,52058,0.03157573
2001,5,30,52059,0.01909810
2001,5,31,52060,0.00241639
2001,6,1,52061,0.00950253
2001,6,2,52062,-0.02179977
2001,6,3,52063,-0.01019385
2001,6,4,52064,-0.00809006
2001,6,5,52065,0.01417408
2001,6,6,52066,-0.02936913
2001,6,7,52067,-0.04480214
2001,6,8,52068,-0.03739063
2001,6,9,52069,-0.04923747
2001,6,10,52070,-0.01409543
2001,6,11,52071,0.01664041
2001,6,12,52072,0.02775604
2001,6,13,52073,0.04068001
2001,6,14,52074,0.00925550
2001,6,15,52075,-0.00193698
2001,6,16,52076,-0.00760694
2001,6,17,52077,-0.01288841
2001,6,18,52078,0.01046627
2001,6,19,52079,0.01728037
2001,6,20,52080,0.03368887
2001,6,21,52081,0.04444011
2001,6,22,52082,0.05640109
2001,6,23,52083,0.05221209
2001,6,24,52084,0.02069667
2001,6,25,52085,0.05991544
2001,6,26,52086,0.06219715
2001,6,27,52087,0.08852699
2001,6,28,52088,0.03957158
2001,6,29,52089,0.03873598
2001,6,30,52090,0.04952477
2001,7,1,52091,0.03707987
2001,7,2,52092,0.01824607
2001,7,3,52093,0.02897167
2001,7,4,52094,0.02173839
2001,7,5,52095,0.02371169
2001,7,6,52096,0.04468473
2001,7,7,52097,0.03559793
2001,7,8,52098,0.01310230
2001,7,9,52099,0.01150067
2001,7,10,52100,-0.00648357
2001,7,11,52101,0.01154819
2001,7,12,52102,-0.00826962
2001,7,13,52103,0.03366087
2001,7,14,52104,0.01275026
2001,7,15,52105,0.01228003
2001,7,16,52106,0.01357066
2001,7,17,52107,-0.00456331
2001,7,18,52108,-0.03279701
2001,7,19,52109,-0.02855563
2001,7,20,52110,-0.02829974
2001,7,21,52111,-0.00114160
2001,7,22,52112,0.01735357
2001,7,23,52113,0.04150306
2001,7,24,52114,0.04515941
2001,7,25,52115,0.03798313
2001,7,26,52116,0.00272773
2001,7,27,52117,-0.01888911
2001,7,28,52118,0.01583683
2001,7,29,52119,0.01952493
2001,7,30,52120,0.01858386
2001,7,31,52121,0.05447894
2001,8,1,52122,0.08503771
2001,8,2,52123,0.06724326
2001,8,3,52124,0.05740946
2001,8,4,52125,0.06323291
2001,8,5,52126,0.09221370
2001,8,6,52127,0.03983506
2001,8,7,52128,0.05276282
2001,8,8,52129,0.05043469
2001,8,9,52130,0.04965301
2001,8,10,52131,0.05423600
2001,8,11,52132,0.07169076
2001,8,12,52133,0.06645509
2001,8,13,52134,0.05087528
2001,8,14,52135,0.04889071
2001,8,15,52136,0.03430951
2001,8,16,52137,0.03515290
2001,8,17,52138,0.06221331
2001,8,18,52139,0.04593931
2001,8,19,52140,0.04034548
2001,8,20,52141,0.00255627
2001,8,21,52142,-0.00191069
2001,8,22,52143,-0.01311207
2001,8,23,52144,0.01394552
2001,8,24,52145,0.02810248
2001,8,25,52146,0.03312284
2001,8,26,52147,-0.00617820
2001,8,27,52148,-0.02814884
2001,8,28,52149,0.00266777
2001,8,29,52150,-0.02901467
2001,8,30,52151,-0.00678434
2001,8,31,52152,-0.01164431
2001,9,1,52153,0.00558650
2001,9,2,52154,0.02681254
2001,9,3,52155,0.03378933
2001,9,4,52156,0.01711593
2001,9,5,52157,0.02853628
2001,9,6,52158,0.04770534
2001,9,7,52159,0.02166921
2001,9,8,52160,0.02166069
2001,9,9,52161,0.01309565
2001,9,10,52162,0.02075485
2001,9,11,52163,0.00990263
2001,9,12,52164,0.01292247
2001,9,13,52165,-0.00171488
2001,9,14,52166,0.06743904
2001,9,15,52167,0.04703118
2001,9,16,52168,0.05440266
2001,9,17,52169,0.09571091
2001,9,18,52170,0.04042840
2001,9,19,52171,0.06221758
2001,9,20,52172,0.06232580
2001,9,21,52173,0.05535021
2001,9,22,52174,0.03229723
2001,9,23,52175,0.03786093
2001,9,24,52176,0.00714275
2001,9,25,52177,0.02346691
2001,9,26,52178,0.00037291
2001,9,27,52179,0.00736485
2001,9,28,52180,0.00809467
2001,9,29,52181,0.03678906
2001,9,30,52182,0.01948143
2001,10,1,52183,0.04311521
2001,10,2,52184,0.09338377
2001,10,3,52185,0.06038106
2001,10,4,52186,0.02592927
2001,10,5,52187,0.00831177
2001,10,6,52188,0.00344836
2001,10,7,52189,-0.00910310
2001,10,8,52190,-0.02334503
2001,10,9,52191,0.01888599
2001,10,10,52192,0.03004127
2001,10,11,52193,0.02114599
2001,10,12,52194,-0.03010274
2001,10,13,52195,-0.01334923
2001,10,14,52196,0.00518778
2001,10,15,52197,0.01708295
2001,10,16,52198,0.00319598
2001,10,17,52199,0.01860295
2001,10,18,52200,0.04533006
2001,10,19,52201,0.01381986
2001,10,20,52202,0.00703876
2001,10,21,52203,0.04136498
2001,10,22,52204,0.01505572
2001,10,23,52205,-0.00398270
2001,10,24,52206,-0.02852344
2001,10,25,52207,-0.01221024
2001,10,26,52208,0.01504481
2001,10,27,52209,0.02008061
2001,10,28,52210,0.05107188
2001,10,29,52211,0.02755994
2001,10,30,52212,0.02172070
2001,10,31,52213,-0.00333543
2001,11,1,52214,0.00853291
2001,11,2,52215,-0.02320113
2001,11,3,52216,0.02298198
2001,11,4,52217,0.02496731
2001,11,5,52218,0.04477056
2001,11,6,52219,0.00225494
2001,11,7,52220,-0.00462088
2001,11,8,52221,0.01799308
2001,11,9,52222,0.02750408
2001,11,10,52223,0.04282566
2001,11,11,52224,0.05148393
2001,11,12,52225,0.04326732
2001,11,13,52226,0.00270410
2001,11,14,52227,0.01735348
2001,11,15,52228,-0.00513674
2001,11,16,52229,-0.02583029
2001,11,17,52230,-0.00162684
2001,11,18,52231,0.00826731
2001,11,19,52232,0.00336538
2001,11,20,52233,-0.02569088
2001,11,21,52234,-0.02497971
2001,11,22,52235,-0.01026344
2001,11,23,52236,-0.04923607
2001,11,24,52237,-0.05421672
2001,11,25,52238,-0.00203472
2001,11,26,52239,-0.01498335
2001,11,27,52240,-0.00824484
2001,11,28,52241,-0.00572487
2001,11,29,52242,0.00566492
2001,11,30,52243,0.04186000
2001,12,1,52244,-0.00583108
2001,12,2,52245,-0.00701915
2001,12,3,52246,-0.03550874
2001,12,4,52247,-0.02505242
2001,12,5,52248,-0.03317048
2001,12,6,52249,-0.02764153
2001,12,7,52250,-0.03212977
2001,12,8,52251,-0.05127712
2001,12,9,52252,-0.01682738
2001,12,10,52253,0.00427691
2001,12,11,52254,0.01381736
2001,12,12,52255,0.00603956
2001,12,13,52256,0.02012867
2001,12,14,52257,-0.00865091
2001,12,15,52258,-0.02029958
2001,12,16,52259,-0.03423720
2001,12,17,52260,-0.02341551
2001,12,18,52261,-0.02970876
2001,12,19,52262,-0.06258582
2001,12,20,52263,-0.00571287
2001,12,21,52264,0.00820952
2001,12,22,52265,0.02735656
2001,12,23,52266,0.01075471
2001,12,24,52267,0.00490020
2001,12,25,52268,-0.03118770
2001,12,26,52269,-0.02219190
2001,12,27,52270,-0.00796255
2001,12,28,52271,0.00023565
2001,12,29,52272,0.01339896
2001,12,30,52273,0.01753939
2001,12,31,52274,0.01754682
2002,1,1,52275,0.01756693
2002,1,2,52276,-0.03862797
2002,1,3,52277,-0.03244037
2002,1,4,52278,-0.03334844
2002,1,5,52279,-0.05803875
2002,1,6,52280,-0.01425054
2002,1,7,52281,-0.02496830
2002,1,8,52282,-0.03735341
2002,1,9,52283,-0.05886008
2002,1,10,52284,-0.03552105
2002,1,11,52285,-0.02505440
2002,1,12,52286,-0.03930263
2002,1,13,52287,-0.05864667
2002,1,14,52288,-0.02834899
2002,1,15,52289,-0.01903509
2002,1,16,52290,-0.04217724
2002,1,17,52291,-0.05369097
2002,1,18,52292,-0.00067903
2002,1,19,52293,-0.00439580
2002,1,20,52294,-0.01313237
2002,1,21,52295,-0.04241635
2002,1,22,52296,-0.03156636
2002,1,23,52297,-0.03370451
2002,1,24,52298,-0.03208221
2002,1,25,52299,-0.03140050
2002,1,26,52300,-0.03602147
2002,1,27,52301,-0.04049181
2002,1,28,52302,-0.03845594
2002,1,29,52303,-0.03726023
2002,1,30,52304,-0.01067094
2002,1,31,52305,-0.00130216
2002,2,1,52306,-0.00690308
2002,2,2,52307,0.01740335
2002,2,3,52308,-0.03130506
2002,2,4,52309,-0.03054292
2002,2,5,52310,-0.00563610
2002,2,6,52311,-0.01307900
2002,2,7,52312,0.01240364
2002,2,8,52313,0.00973556
2002,2,9,52314,0.00114076
2002,2,10,52315,0.00947731
2002,2,11,52316,0.01805970
2002,2,12,52317,0.00544139
2002,2,13,52318,-0.00221631
2002,2,14,52319,-0.00770977
2002,2,15,52320,-0.03583416
2002,2,16,52321,0.01869752
2002,2,17,52322,0.05932020
2002,2,18,52323,0.03311630
2002,2,19,52324,0.02319026
2002,2,20,52325,0.04055426
2002,2,21,52326,0.06043072
2002,2,22,52327,0.04016814
2002,2,23,52328,0.02808809
2002,2,24,52329,0.02104503
2002,2,25,52330,0.00652411
2002,2,26,52331,-0.02940270
2002,2,27,52332,0.03396861
2002,2,28,52333,0.00382936
2002,3,1,52334,-0.03066507
2002,3,2,52335,0.00212337
2002,3,3,52336,0.01249706
2002,3,4,52337,0.00485815
2002,3,5,52338,0.01235873
2002,3,6,52339,-0.01035635
2002,3,7,52340,-0.01726665
2002,3,8,52341,-0.01749894
2002,3,9,52342,0.01036585
2002,3,10,52343,-0.00795047
2002,3,11,52344,-0.01107377
2002,3,12,52345,0.00359252
2002,3,13,52346,-0.01923663
2002,3,14,52347,-0.06124227
2002,3,15,52348,-0.08593166
2002,3,16,52349,-0.09258314
2002,3,17,52350,-0.05884455
2002,3,18,52351,-0.02995622
2002,3,19,52352,-0.03177435
2002,3,20,52353,-0.04025718
2002,3,21,52354,-0.01802538
2002,3,22,52355,-0.05435126
2002,3,23,52356,-0.03215201
2002,3,24,52357,-0.05283575
2002,3,25,52358,-0.05013449
2002,3,26,52359,-0.00204712
2002,3,27,52360,0.01253556
2002,3,28,52361,0.03235879
2002,3,29,52362,-0.00474691
2002,3,30,52363,-0.04722626
2002,3,31,52364,-0.01042136
2002,4,1,52365,0.02886050
2002,4,2,52366,0.00659245
2002,4,3,52367,0.00655188
2002,4,4,52368,0.04751985
2002,4,5,52369,0.04009006
2002,4,6,52370,0.02606722
2002,4,7,52371,0.01052453
2002,4,8,52372,0.01850256
2002,4,9,52373,0.02392606
2002,4,10,52374,0.04101956
2002,4,11,52375,0.04893160
2002,4,12,52376,0.04483642
2002,4,13,52377,0.03389335
2002,4,14,52378,0.00512699
2002,4,15,52379,0.01542993
2002,4,16,52380,-0.02778047
2002,4,17,52381,-0.06105111
2002,4,18,52382,-0.01269862
2002,4,19,52383,-0.01787208
2002,4,20,52384,-0.03704873
2002,4,21,52385,-0.02770578
2002,4,22,52386,-0.01958911
2002,4,23,52387,-0.00564020
2002,4,24,52388,-0.03210008
2002,4,25,52389,-0.02013133
2002,4,26,52390,0.04515142
2002,4,27,52391,0.03322031
2002,4,28,52392,0.01487734
2002,4,29,52393,-0.02717132
2002,4,30,52394,-0.00223368
2002,5,1,52395,-0.01815781
2002,5,2,52396,-0.02624465
2002,5,3,52397,-0.02376396
2002,5,4,52398,-0.03667411
2002,5,5,52399,-0.04447787
2002,5,6,52400,0.00347034
2002,5,7,52401,-0.01102989
2002,5,8,52402,-0.00520647
2002,5,9,52403,-0.01843094
2002,5,10,52404,0.00116868
2002,5,11,52405,-0.04013021
2002,5,12,52406,-0.01480368
2002,5,13,52407,0.00833227
2002,5,14,52408,-0.00198171
2002,5,15,52409,-0.02092730
2002,5,16,52410,-0.03659887
2002,5,17,52411,-0.00233803
2002,5,18,52412,0.00976783
2002,5,19,52413,-0.02970859
2002,5,20,52414,0.00892292
2002,5,21,52415,0.00699272
2002,5,22,52416,-0.02338948
2002,5,23,52417,-0.01700607
2002,5,24,52418,-0.00352825
2002,5,25,52419,0.01894781
2002,5,26,52420,-0.00775424
2002,5,27,52421,-0.00864425
2002,5,28,52422,-0.00211142
2002,5,29,52423,0.01544678
2002,5,30,52424,0.00905909
2002,5,31,52425,0.02645735
2002,6,1,52426,0.01734514
2002,6,2,52427,-0.02945843
2002,6,3,52428,-0.02802968
2002,6,4,52429,-0.01965005
2002,6,5,52430,-0.03209848
2002,6,6,52431,-0.02873830
2002,6,7,52432,-0.01429274
2002,6,8,52433,-0.03417777
2002,6,9,52434,-0.02769665
2002,6,10,52435,-0.01733184
2002,6,11,52436,-0.01923246
2002,6,12,52437,-0.07055913
2002,6,13,52438,-0.06976990
2002,6,14,52439,-0.06116880
2002,6,15,52440,-0.04246513
2002,6,16,52441,-0.02085742
2002,6,17,52442,-0.02010246
2002,6,18,52443,-0.00965597
2002,6,19,52444,-0.00527572
2002,6,20,52445,0.01148329
2002,6,21,52446,0.03248678
2002,6,22,52447,0.06925907
2002,6,23,52448,0.07551207
2002,6,24,52449,0.05342962
2002,6,25,52450,0.09378718
2002,6,26,52451,0.07452380
2002,6,27,52452,0.06258660
2002,6,28,52453,0.03595310
2002,6,29,52454,0.03247969
2002,6,30,52455,0.02889042
2002,7,1,52456,0.01274314
2002,7,2,52457,0.02918843
2002,7,3,52458,0.04522455
