Year,Month,Day,MJD,AAM_ms
1978,5,4,43632,0.42107995
1978,5,5,43633,0.38831020
1978,5,6,43634,0.37032032
1978,5,7,43635,0.34659180
1978,5,8,43636,0.37874612
1978,5,9,43637,0.42043566
1978,5,10,43638,0.42551885
1978,5,11,43639,0.40737912
1978,5,12,43640,0.39985670
1978,5,13,43641,0.41906747
1978,5,14,43642,0.43474038
1978,5,15,43643,0.49636704
1978,5,16,43644,0.49693513
1978,5,17,43645,0.56990727
1978,5,18,43646,0.61373946
1978,5,19,43647,0.64269408
1978,5,20,43648,0.60122374
1978,5,21,43649,0.59391930
1978,5,22,43650,0.57337906
1978,5,23,43651,0.58116352
1978,5,24,43652,0.57242404
1978,5,25,43653,0.54033532
1978,5,26,43654,0.51970847
1978,5,27,43655,0.48802718
1978,5,28,43656,0.46259182
1978,5,29,43657,0.44890981
1978,5,30,43658,0.41692088
1978,5,31,43659,0.36476176
1978,6,1,43660,0.34977531
1978,6,2,43661,0.29542615
1978,6,3,43662,0.25120039
1978,6,4,43663,0.18945654
1978,6,5,43664,0.19722130
1978,6,6,43665,0.16579465
1978,6,7,43666,0.11546057
1978,6,8,43667,0.08323211
1978,6,9,43668,-0.01049596
1978,6,10,43669,-0.03568728
1978,6,11,43670,-0.04639988
1978,6,12,43671,-0.09356198
1978,6,13,43672,-0.08828192
1978,6,14,43673,-0.06991340
1978,6,15,43674,-0.11559612
1978,6,16,43675,-0.22262978
1978,6,17,43676,-0.25471915
1978,6,18,43677,-0.34425044
1978,6,19,43678,-0.33644143
1978,6,20,43679,-0.33536678
1978,6,21,43680,-0.32717483
1978,6,22,43681,-0.29837164
1978,6,23,43682,-0.31501013
1978,6,24,43683,-0.27489284
1978,6,25,43684,-0.26992061
1978,6,26,43685,-0.29685225
1978,6,27,43686,-0.31737401
1978,6,28,43687,-0.34580934
1978,6,29,43688,-0.35535495
1978,6,30,43689,-0.37113043
1978,7,1,43690,-0.32819773
1978,7,2,43691,-0.34989051
1978,7,3,43692,-0.36497683
1978,7,4,43693,-0.34950589
1978,7,5,43694,-0.33129996
1978,7,6,43695,-0.31342464
1978,7,7,43696,-0.30374698
1978,7,8,43697,-0.29383573
1978,7,9,43698,-0.30340358
1978,7,10,43699,-0.31727241
1978,7,11,43700,-0.34115480
1978,7,12,43701,-0.40725773
1978,7,13,43702,-0.42968334
1978,7,14,43703,-0.45927611
1978,7,15,43704,-0.47196962
1978,7,16,43705,-0.49210721
1978,7,17,43706,-0.50630037
1978,7,18,43707,-0.56096088
1978,7,19,43708,-0.61568825
1978,7,20,43709,-0.65156209
1978,7,21,43710,-0.70989382
1978,7,22,43711,-0.74614380
1978,7,23,43712,-0.74996037
1978,7,24,43713,-0.74655939
1978,7,25,43714,-0.72993340
1978,7,26,43715,-0.72654767
1978,7,27,43716,-0.73735504
1978,7,28,43717,-0.65541253
1978,7,29,43718,-0.62709492
1978,7,30,43719,-0.56540906
1978,7,31,43720,-0.50638624
1978,8,1,43721,-0.52955732
1978,8,2,43722,-0.55592860
1978,8,3,43723,-0.55640181
1978,8,4,43724,-0.54518652
1978,8,5,43725,-0.57057908
1978,8,6,43726,-0.58427932
1978,8,7,43727,-0.59690812
1978,8,8,43728,-0.57417000
1978,8,9,43729,-0.55617911
1978,8,10,43730,-0.50207169
1978,8,11,43731,-0.48507653
1978,8,12,43732,-0.42454127
1978,8,13,43733,-0.33307837
1978,8,14,43734,-0.29617748
1978,8,15,43735,-0.29986076
1978,8,16,43736,-0.25940842
1978,8,17,43737,-0.26399123
1978,8,18,43738,-0.29314401
1978,8,19,43739,-0.29791830
1978,8,20,43740,-0.27613513
1978,8,21,43741,-0.25508143
1978,8,22,43742,-0.27774618
1978,8,23,43743,-0.27646212
1978,8,24,43744,-0.21144658
1978,8,25,43745,-0.14267075
1978,8,26,43746,-0.06390473
1978,8,27,43747,-0.09595329
1978,8,28,43748,-0.12135227
1978,8,29,43749,-0.16600004
1978,8,30,43750,-0.19491818
1978,8,31,43751,-0.21966400
1978,9,1,43752,-0.22408795
1978,9,2,43753,-0.21719773
1978,9,3,43754,-0.23639786
1978,9,4,43755,-0.18429883
1978,9,5,43756,-0.25075789
1978,9,6,43757,-0.27908917
1978,9,7,43758,-0.27894409
1978,9,8,43759,-0.27271810
1978,9,9,43760,-0.27003197
1978,9,10,43761,-0.24047481
1978,9,11,43762,-0.21933030
1978,9,12,43763,-0.25223868
1978,9,13,43764,-0.32456585
1978,9,14,43765,-0.34637054
1978,9,15,43766,-0.30441355
1978,9,16,43767,-0.30176492
1978,9,17,43768,-0.30682285
1978,9,18,43769,-0.30452753
1978,9,19,43770,-0.25794219
1978,9,20,43771,-0.25203865
1978,9,21,43772,-0.20171831
1978,9,22,43773,-0.09374938
1978,9,23,43774,-0.04444941
1978,9,24,43775,0.00531611
1978,9,25,43776,0.04861620
1978,9,26,43777,0.09345280
1978,9,27,43778,0.08795784
1978,9,28,43779,0.12031481
1978,9,29,43780,0.13719646
1978,9,30,43781,0.17754238
1978,10,1,43782,0.15634450
1978,10,2,43783,0.10952684
1978,10,3,43784,0.16074024
1978,10,4,43785,0.21247283
1978,10,5,43786,0.27705652
1978,10,6,43787,0.34368749
1978,10,7,43788,0.37422943
1978,10,8,43789,0.35707408
1978,10,9,43790,0.35215218
1978,10,10,43791,0.37336068
1978,10,11,43792,0.33109553
1978,10,12,43793,0.25663283
1978,10,13,43794,0.23368671
1978,10,14,43795,0.30677615
1978,10,15,43796,0.33039242
1978,10,16,43797,0.30041933
1978,10,17,43798,0.23887431
1978,10,18,43799,0.23927481
1978,10,19,43800,0.25053055
1978,10,20,43801,0.22457164
1978,10,21,43802,0.22359514
1978,10,22,43803,0.19187358
1978,10,23,43804,0.20805316
1978,10,24,43805,0.21034794
1978,10,25,43806,0.18304907
1978,10,26,43807,0.20919595
1978,10,27,43808,0.22458365
1978,10,28,43809,0.20347922
1978,10,29,43810,0.21765109
1978,10,30,43811,0.19901807
1978,10,31,43812,0.22357601
1978,11,1,43813,0.29520090
1978,11,2,43814,0.35993387
1978,11,3,43815,0.40652206
1978,11,4,43816,0.43258445
1978,11,5,43817,0.45538601
1978,11,6,43818,0.51246611
1978,11,7,43819,0.54928378
1978,11,8,43820,0.59055344
1978,11,9,43821,0.58069117
1978,11,10,43822,0.54149250
1978,11,11,43823,0.50926936
1978,11,12,43824,0.50448455
1978,11,13,43825,0.52899925
1978,11,14,43826,0.51638275
1978,11,15,43827,0.49648917
1978,11,16,43828,0.51459918
1978,11,17,43829,0.51408395
1978,11,18,43830,0.47659802
1978,11,19,43831,0.43291418
1978,11,20,43832,0.46054266
1978,11,21,43833,0.54816524
1978,11,22,43834,0.59330756
1978,11,23,43835,0.63194663
1978,11,24,43836,0.66462871
1978,11,25,43837,0.66010472
1978,11,26,43838,0.69370895
1978,11,27,43839,0.65885994
1978,11,28,43840,0.69246337
1978,11,29,43841,0.68225499
1978,11,30,43842,0.65544902
1978,12,1,43843,0.63533436
1978,12,2,43844,0.64526225
1978,12,3,43845,0.68814188
1978,12,4,43846,0.62668713
1978,12,5,43847,0.61766007
1978,12,6,43848,0.55195267
1978,12,7,43849,0.54345281
1978,12,8,43850,0.53238378
1978,12,9,43851,0.50754386
1978,12,10,43852,0.51965777
1978,12,11,43853,0.55224336
1978,12,12,43854,0.52901983
1978,12,13,43855,0.53444139
1978,12,14,43856,0.55537000
1978,12,15,43857,0.56858152
1978,12,16,43858,0.60194883
1978,12,17,43859,0.64028971
1978,12,18,43860,0.69031902
1978,12,19,43861,0.69798303
1978,12,20,43862,0.65019904
1978,12,21,43863,0.61714178
1978,12,22,43864,0.54477545
1978,12,23,43865,0.57833899
1978,12,24,43866,0.50843331
1978,12,25,43867,0.45809571
1978,12,26,43868,0.44268398
1978,12,27,43869,0.48836199
1978,12,28,43870,0.51418766
1978,12,29,43871,0.47433242
1978,12,30,43872,0.46561334
1978,12,31,43873,0.51630961
1979,1,1,43874,0.41997919
1979,1,2,43875,0.42105130
1979,1,3,43876,0.42509929
1979,1,4,43877,0.49120228
1979,1,5,43878,0.58535665
1979,1,6,43879,0.62950377
1979,1,7,43880,0.61782959
1979,1,8,43881,0.61976450
1979,1,9,43882,0.58522262
1979,1,10,43883,0.57364146
1979,1,11,43884,0.56442326
1979,1,12,43885,0.57954839
1979,1,13,43886,0.51754600
1979,1,14,43887,0.46432140
1979,1,15,43888,0.47907861
1979,1,16,43889,0.48275603
1979,1,17,43890,0.48527704
1979,1,18,43891,0.55061411
1979,1,19,43892,0.59331222
1979,1,20,43893,0.63228202
1979,1,21,43894,0.61575370
1979,1,22,43895,0.59652349
1979,1,23,43896,0.52939296
1979,1,24,43897,0.50526683
1979,1,25,43898,0.50247761
1979,1,26,43899,0.50502946
1979,1,27,43900,0.42898084
1979,1,28,43901,0.33968234
1979,1,29,43902,0.31589405
1979,1,30,43903,0.28271707
1979,1,31,43904,0.30587551
1979,2,1,43905,0.36182419
1979,2,2,43906,0.37153054
1979,2,3,43907,0.32140596
1979,2,4,43908,0.29670416
1979,2,5,43909,0.31200393
1979,2,6,43910,0.27616776
1979,2,7,43911,0.22761904
1979,2,8,43912,0.22466282
1979,2,9,43913,0.26990259
1979,2,10,43914,0.29890824
1979,2,11,43915,0.28616277
1979,2,12,43916,0.26089244
1979,2,13,43917,0.25501734
1979,2,14,43918,0.23495853
1979,2,15,43919,0.21010822
1979,2,16,43920,0.14553156
1979,2,17,43921,0.17404849
1979,2,18,43922,0.17132070
1979,2,19,43923,0.18287841
1979,2,20,43924,0.21013090
1979,2,21,43925,0.21098971
1979,2,22,43926,0.24721213
1979,2,23,43927,0.24390513
1979,2,24,43928,0.19977146
1979,2,25,43929,0.17428360
1979,2,26,43930,0.17382672
1979,2,27,43931,0.16369570
1979,2,28,43932,0.16131302
1979,3,1,43933,0.21007032
1979,3,2,43934,0.24898353
1979,3,3,43935,0.21759458
1979,3,4,43936,0.14368546
1979,3,5,43937,0.15851382
1979,3,6,43938,0.13100125
1979,3,7,43939,0.12226523
1979,3,8,43940,0.08511262
1979,3,9,43941,0.01971461
1979,3,10,43942,0.05193373
1979,3,11,43943,0.09234326
1979,3,12,43944,0.13874965
1979,3,13,43945,0.16842209
1979,3,14,43946,0.22368308
1979,3,15,43947,0.25359669
1979,3,16,43948,0.31590982
1979,3,17,43949,0.39293718
1979,3,18,43950,0.43620448
1979,3,19,43951,0.43997004
1979,3,20,43952,0.45642219
1979,3,21,43953,0.50902583
1979,3,22,43954,0.53338481
1979,3,23,43955,0.54880905
1979,3,24,43956,0.52576334
1979,3,25,43957,0.47230262
1979,3,26,43958,0.42746427
1979,3,27,43959,0.41011973
1979,3,28,43960,0.39497526
1979,3,29,43961,0.39050639
1979,3,30,43962,0.36684089
1979,3,31,43963,0.29651457
1979,4,1,43964,0.23288634
1979,4,2,43965,0.24590546
1979,4,3,43966,0.27808580
1979,4,4,43967,0.25287659
1979,4,5,43968,0.25345389
1979,4,6,43969,0.27143048
1979,4,7,43970,0.29572493
1979,4,8,43971,0.32492222
1979,4,9,43972,0.35654354
1979,4,10,43973,0.35692353
1979,4,11,43974,0.33567384
1979,4,12,43975,0.34309274
1979,4,13,43976,0.38550273
1979,4,14,43977,0.47704582
1979,4,15,43978,0.53317014
1979,4,16,43979,0.59346017
1979,4,17,43980,0.64742172
1979,4,18,43981,0.69320816
1979,4,19,43982,0.68294018
1979,4,20,43983,0.65665631
1979,4,21,43984,0.64533820
1979,4,22,43985,0.60777516
1979,4,23,43986,0.57464796
1979,4,24,43987,0.60702390
1979,4,25,43988,0.61950087
1979,4,26,43989,0.58770023
1979,4,27,43990,0.54209928
1979,4,28,43991,0.50010849
1979,4,29,43992,0.44855917
1979,4,30,43993,0.44416003
1979,5,1,43994,0.47357464
1979,5,2,43995,0.46924468
1979,5,3,43996,0.42993337
1979,5,4,43997,0.40205947
1979,5,5,43998,0.41221928
1979,5,6,43999,0.43907955
1979,5,7,44000,0.41999660
1979,5,8,44001,0.43025709
1979,5,9,44002,0.42807142
1979,5,10,44003,0.45558208
1979,5,11,44004,0.45901700
1979,5,12,44005,0.45340419
1979,5,13,44006,0.44965173
1979,5,14,44007,0.43578600
1979,5,15,44008,0.47887593
1979,5,16,44009,0.47646567
1979,5,17,44010,0.47774852
1979,5,18,44011,0.47770558
1979,5,19,44012,0.47551910
1979,5,20,44013,0.41144588
1979,5,21,44014,0.40177444
1979,5,22,44015,0.34828400
1979,5,23,44016,0.31905677
1979,5,24,44017,0.32176293
1979,5,25,44018,0.31590926
1979,5,26,44019,0.27530088
1979,5,27,44020,0.26978073
1979,5,28,44021,0.27312892
1979,5,29,44022,0.11628011
1979,5,30,44023,0.03503505
1979,5,31,44024,-0.00771850
1979,6,1,44025,-0.02642347
1979,6,2,44026,-0.05057665
1979,6,3,44027,-0.05126497
1979,6,4,44028,-0.04727282
1979,6,5,44029,-0.05970283
1979,6,6,44030,-0.05744948
1979,6,7,44031,-0.07193492
1979,6,8,44032,-0.11745233
1979,6,9,44033,-0.11742878
1979,6,10,44034,-0.12777843
1979,6,11,44035,-0.09665617
1979,6,12,44036,-0.12413850
1979,6,13,44037,-0.14506661
1979,6,14,44038,-0.13029659
1979,6,15,44039,-0.09612299
1979,6,16,44040,-0.13016443
1979,6,17,44041,-0.08559719
1979,6,18,44042,-0.02068614
1979,6,19,44043,-0.06733023
1979,6,20,44044,-0.12724718
1979,6,21,44045,-0.11250138
1979,6,22,44046,-0.06519864
1979,6,23,44047,-0.09771009
1979,6,24,44048,-0.08831798
1979,6,25,44049,-0.05591537
1979,6,26,44050,-0.02548239
1979,6,27,44051,-0.00920477
1979,6,28,44052,-0.00063006
1979,6,29,44053,0.00341328
1979,6,30,44054,0.02945063
1979,7,1,44055,-0.01074011
1979,7,2,44056,-0.09722729
1979,7,3,44057,-0.13163686
1979,7,4,44058,-0.16495830
1979,7,5,44059,-0.16928640
1979,7,6,44060,-0.18551607
1979,7,7,44061,-0.19109898
1979,7,8,44062,-0.19611871
1979,7,9,44063,-0.18149956
1979,7,10,44064,-0.16356796
1979,7,11,44065,-0.16869801
1979,7,12,44066,-0.20751320
1979,7,13,44067,-0.25248788
1979,7,14,44068,-0.36206174
1979,7,15,44069,-0.42788606
1979,7,16,44070,-0.43622995
1979,7,17,44071,-0.40953893
1979,7,18,44072,-0.44166024
1979,7,19,44073,-0.53159887
1979,7,20,44074,-0.55016670
1979,7,21,44075,-0.53117640
1979,7,22,44076,-0.55266692
1979,7,23,44077,-0.58243780
1979,7,24,44078,-0.62870849
1979,7,25,44079,-0.66264027
1979,7,26,44080,-0.67026161
1979,7,27,44081,-0.65156997
1979,7,28,44082,-0.61698874
1979,7,29,44083,-0.64403118
1979,7,30,44084,-0.64211852
1979,7,31,44085,-0.65556028
1979,8,1,44086,-0.61154185
1979,8,2,44087,-0.56613998
1979,8,3,44088,-0.52064354
1979,8,4,44089,-0.50598594
1979,8,5,44090,-0.49065267
1979,8,6,44091,-0.45439408
1979,8,7,44092,-0.46010738
1979,8,8,44093,-0.43178451
1979,8,9,44094,-0.42646395
1979,8,10,44095,-0.38443002
1979,8,11,44096,-0.35852199
1979,8,12,44097,-0.29893131
1979,8,13,44098,-0.25782179
1979,8,14,44099,-0.22755196
1979,8,15,44100,-0.23265612
1979,8,16,44101,-0.21168242
1979,8,17,44102,-0.22468382
1979,8,18,44103,-0.21927412
1979,8,19,44104,-0.25316543
1979,8,20,44105,-0.26360235
1979,8,21,44106,-0.30750506
1979,8,22,44107,-0.34402166
1979,8,23,44108,-0.35988409
1979,8,24,44109,-0.40130709
1979,8,25,44110,-0.46353340
1979,8,26,44111,-0.51568480
1979,8,27,44112,-0.51374954
1979,8,28,44113,-0.55986492
1979,8,29,44114,-0.57662913
1979,8,30,44115,-0.55018996
1979,8,31,44116,-0.55649852
1979,9,1,44117,-0.61102782
1979,9,2,44118,-0.60034477
1979,9,3,44119,-0.57512504
1979,9,4,44120,-0.54831861
1979,9,5,44121,-0.46280745
1979,9,6,44122,-0.39427207
1979,9,7,44123,-0.37078025
1979,9,8,44124,-0.32781882
1979,9,9,44125,-0.27136211
1979,9,10,44126,-0.26893243
1979,9,11,44127,-0.29064514
1979,9,12,44128,-0.28171627
1979,9,13,44129,-0.24870610
1979,9,14,44130,-0.17795339
1979,9,15,44131,-0.15899389
1979,9,16,44132,-0.18166230
1979,9,17,44133,-0.19069379
1979,9,18,44134,-0.21074094
1979,9,19,44135,-0.17062268
1979,9,20,44136,-0.13871188
1979,9,21,44137,-0.14063337
1979,9,22,44138,-0.12728473
1979,9,23,44139,-0.18242248
1979,9,24,44140,-0.21851144
1979,9,25,44141,-0.23373414
1979,9,26,44142,-0.17235739
1979,9,27,44143,-0.17570902
1979,9,28,44144,-0.14699564
1979,9,29,44145,-0.12553706
1979,9,30,44146,-0.10060831
1979,10,1,44147,-0.10567048
1979,10,2,44148,-0.05900820
1979,10,3,44149,-0.01483184
1979,10,4,44150,0.06187933
1979,10,5,44151,0.09273374
1979,10,6,44152,0.08425107
1979,10,7,44153,0.08942842
1979,10,8,44154,0.12573012
1979,10,9,44155,0.15779910
1979,10,10,44156,0.21622390
1979,10,11,44157,0.21314498
1979,10,12,44158,0.21050463
1979,10,13,44159,0.21974271
1979,10,14,44160,0.22973198
1979,10,15,44161,0.24163565
1979,10,16,44162,0.24959607
1979,10,17,44163,0.29201131
1979,10,18,44164,0.29559864
1979,10,19,44165,0.32612816
1979,10,20,44166,0.29926677
1979,10,21,44167,0.27077407
1979,10,22,44168,0.26295588
1979,10,23,44169,0.28775558
1979,10,24,44170,0.29632957
1979,10,25,44171,0.26196971
1979,10,26,44172,0.26791249
1979,10,27,44173,0.25680074
1979,10,28,44174,0.17342628
1979,10,29,44175,0.12781793
1979,10,30,44176,0.06721570
1979,10,31,44177,0.05038910
1979,11,1,44178,0.03865456
1979,11,2,44179,0.05806668
1979,11,3,44180,0.06618628
1979,11,4,44181,0.09103789
1979,11,5,44182,0.10264445
1979,11,6,44183,0.12134087
1979,11,7,44184,0.13945838
1979,11,8,44185,0.10963814
1979,11,9,44186,0.08214982
1979,11,10,44187,0.06738292
1979,11,11,44188,0.08240718
1979,11,12,44189,0.06076618
1979,11,13,44190,0.04487159
1979,11,14,44191,0.05525286
1979,11,15,44192,0.08786313
1979,11,16,44193,0.12815070
1979,11,17,44194,0.13569720
1979,11,18,44195,0.16968982
1979,11,19,44196,0.14607785
1979,11,20,44197,0.15158838
1979,11,21,44198,0.14762403
1979,11,22,44199,0.13219350
1979,11,23,44200,0.14203784
1979,11,24,44201,0.13230806
1979,11,25,44202,0.16790683
1979,11,26,44203,0.24476809
1979,11,27,44204,0.26569966
1979,11,28,44205,0.27762755
1979,11,29,44206,0.33964721
1979,11,30,44207,0.34584185
1979,12,1,44208,0.34940783
1979,12,2,44209,0.34759584
1979,12,3,44210,0.37776111
1979,12,4,44211,0.37379786
1979,12,5,44212,0.35981783
1979,12,6,44213,0.30903634
1979,12,7,44214,0.28122634
1979,12,8,44215,0.29829855
1979,12,9,44216,0.36093461
1979,12,10,44217,0.41803537
1979,12,11,44218,0.43853261
1979,12,12,44219,0.43456855
1979,12,13,44220,0.41033341
1979,12,14,44221,0.40192770
1979,12,15,44222,0.41106863
1979,12,16,44223,0.43177473
1979,12,17,44224,0.42859204
1979,12,18,44225,0.41629563
1979,12,19,44226,0.37665556
1979,12,20,44227,0.33162868
1979,12,21,44228,0.25894336
1979,12,22,44229,0.20120618
1979,12,23,44230,0.12392193
1979,12,24,44231,0.10270406
1979,12,25,44232,0.14857444
1979,12,26,44233,0.17775421
1979,12,27,44234,0.20153666
1979,12,28,44235,0.24291959
1979,12,29,44236,0.24492129
1979,12,30,44237,0.25982742
1979,12,31,44238,0.30739594
1980,1,1,44239,0.32358850
1980,1,2,44240,0.31427181
1980,1,3,44241,0.34164916
1980,1,4,44242,0.33354347
1980,1,5,44243,0.34071433
1980,1,6,44244,0.36890393
1980,1,7,44245,0.35850411
1980,1,8,44246,0.35695989
1980,1,9,44247,0.41017633
1980,1,10,44248,0.46353691
1980,1,11,44249,0.43944316
1980,1,12,44250,0.39385852
1980,1,13,44251,0.34119086
1980,1,14,44252,0.33627675
1980,1,15,44253,0.37449004
1980,1,16,44254,0.36023794
1980,1,17,44255,0.30996147
1980,1,18,44256,0.31801490
1980,1,19,44257,0.34244335
1980,1,20,44258,0.35778583
1980,1,21,44259,0.38337186
1980,1,22,44260,0.39021470
1980,1,23,44261,0.37460731
1980,1,24,44262,0.29740034
1980,1,25,44263,0.23700804
1980,1,26,44264,0.21235227
1980,1,27,44265,0.19909099
1980,1,28,44266,0.16205142
1980,1,29,44267,0.16979503
1980,1,30,44268,0.17578660
1980,1,31,44269,0.12996928
1980,2,1,44270,0.08687719
1980,2,2,44271,0.06590553
1980,2,3,44272,0.03073138
1980,2,4,44273,0.00186927
1980,2,5,44274,-0.02964273
1980,2,6,44275,-0.06873326
1980,2,7,44276,-0.08551551
1980,2,8,44277,-0.12093147
1980,2,9,44278,-0.11347197
1980,2,10,44279,-0.12435074
1980,2,11,44280,-0.12951226
1980,2,12,44281,-0.13861032
1980,2,13,44282,-0.12298686
1980,2,14,44283,-0.02563340
1980,2,15,44284,0.04854175
1980,2,16,44285,0.10541486
1980,2,17,44286,0.19905676
1980,2,18,44287,0.28572138
1980,2,19,44288,0.30369175
1980,2,20,44289,0.32717946
1980,2,21,44290,0.36854908
1980,2,22,44291,0.34175337
1980,2,23,44292,0.35228816
1980,2,24,44293,0.36231948
1980,2,25,44294,0.33045530
1980,2,26,44295,0.34217178
1980,2,27,44296,0.31093688
1980,2,28,44297,0.23543633
1980,2,29,44298,0.17689621
1980,3,1,44299,0.12143778
1980,3,2,44300,0.08805946
1980,3,3,44301,0.12191884
1980,3,4,44302,0.14500254
1980,3,5,44303,0.08611833
1980,3,6,44304,0.00130040
1980,3,7,44305,-0.04710226
1980,3,8,44306,-0.08655182
1980,3,9,44307,-0.07446074
1980,3,10,44308,-0.06212251
1980,3,11,44309,-0.04157244
1980,3,12,44310,-0.00109003
1980,3,13,44311,0.00908340
1980,3,14,44312,0.08230947
1980,3,15,44313,0.09647804
1980,3,16,44314,0.08597182
1980,3,17,44315,0.05922936
1980,3,18,44316,0.11199696
1980,3,19,44317,0.13339133
1980,3,20,44318,0.14783043
1980,3,21,44319,0.16756646
1980,3,22,44320,0.21783596
1980,3,23,44321,0.20992154
1980,3,24,44322,0.24249634
1980,3,25,44323,0.29389501
1980,3,26,44324,0.36658396
1980,3,27,44325,0.42030055
1980,3,28,44326,0.44860893
1980,3,29,44327,0.42175488
1980,3,30,44328,0.37548295
1980,3,31,44329,0.37146455
1980,4,1,44330,0.40290903
1980,4,2,44331,0.39613034
1980,4,3,44332,0.38347806
1980,4,4,44333,0.37214099
1980,4,5,44334,0.34503032
1980,4,6,44335,0.37142231
1980,4,7,44336,0.35775504
1980,4,8,44337,0.35271558
1980,4,9,44338,0.33178591
1980,4,10,44339,0.32987079
1980,4,11,44340,0.28855759
1980,4,12,44341,0.22639588
1980,4,13,44342,0.23283858
1980,4,14,44343,0.23174000
1980,4,15,44344,0.26241208
1980,4,16,44345,0.27694013
1980,4,17,44346,0.29565057
1980,4,18,44347,0.27703322
1980,4,19,44348,0.29653387
1980,4,20,44349,0.34829538
1980,4,21,44350,0.41789464
1980,4,22,44351,0.37521849
1980,4,23,44352,0.34472774
1980,4,24,44353,0.30251465
1980,4,25,44354,0.26011806
1980,4,26,44355,0.24189996
1980,4,27,44356,0.27981849
1980,4,28,44357,0.34481605
1980,4,29,44358,0.38992245
1980,4,30,44359,0.37651144
1980,5,1,44360,0.33534592
1980,5,2,44361,0.32748044
1980,5,3,44362,0.30896753
1980,5,4,44363,0.35675095
1980,5,5,44364,0.36423366
1980,5,6,44365,0.39559731
1980,5,7,44366,0.45967247
1980,5,8,44367,0.45346907
1980,5,9,44368,0.45781671
1980,5,10,44369,0.43596966
1980,5,11,44370,0.36161275
